,title,description,price,points,cluster_label,cosine_similarity
37129,Château Ducros 2015 Clos Bourbon  (Cadillac Côtes de Bordeaux),"The wine is ripe and smooth, with rich if still dry tannins. Its juicy black fruit and acidity are balanced with a structure that will allow it to age further. Drink from 2019.",18.0,88,2,0.5487818746774424
63623,Château Ducros 2015 Clos Bourbon  (Cadillac Côtes de Bordeaux),"The wine is ripe and smooth, with rich if still dry tannins. Its juicy black fruit and acidity are balanced with a structure that will allow it to age further. Drink from 2019.",18.0,88,2,0.5487818746774424
40076,Château Fortin Plaisance 2012  Saint-Émilion,"This ripe and fruity wine has an edge of tannins to give it structure. It's full of juicy black fruits, rich berry flavors and fresh acidity. The wine will age as the tannins round out further, so drink from 2018.",22.0,86,2,0.548718215312711
23379,Casa Santos Lima 2014 Reserva do Monte Red (Lisboa),"This is a ripe and warm wine, with generous fruits and a structure that is cushioned by the rich black and red fruit flavors. It has light hints of wood aging, shown in the notes of spice and vanilla that have smoothed the tannins and tamed the acidity. Drink this attractive wine from 2016.",15.0,88,2,0.5475849679728308
84529,Château de Ricaud 2015  Cadillac Côtes de Bordeaux,"This generously structured wine is rich in tannins and fine, ripe black fruit. Its structure and juicy acidity will allow it to age well. Drink from 2020.",16.0,90,2,0.5464214880519171
99146,Château Nozières 2015 Amrboise de l'Her Malbec (Cahors),"This young wine is packed with firm tannins and juicy black plum fruit. Its structure of tannins, both from the fruit and from wood aging, gives it a rich texture. It's spicy and ripe and needs some aging. Drink from 2020.",16.0,90,2,0.5402627923868493
75536,Cap Royal 2014  Bordeaux Supérieur,"Spicy from the wood aging, this wine is rich, fruity and ready to drink. It has red fruit and acidity along with a smooth texture that gives it an attractive and ripe aftertaste.",15.0,86,2,0.5324309621928077
103835,Conceito Vinhos 2013 Conceito Red (Douro),"This impressive wine, packed with both fruit and tannins, is just setting out on a long road of aging. It is rich, dense with dry fruit and wood tannins, and buttressed with dark black fruits layered with acidity. The wine, with its ripe fruit and firm structure, needs time. Drink from 2018.",80.0,93,2,0.532141066534071
94390,Château Laffitte Laujac 2011  Médoc,"Ripe and attractively fruity, this wood-aged wine has ripe tannins that are still firm and strong. The fruit is still young, full of black currant flavors and bright acidity. These elements give a wine that has structure and needs to age. Drink from 2018.",30.0,88,2,0.5310774909679228
27856,Vignoble de la Jarnoterie 2012 Concerto  (Saint-Nicolas-de-Bourgueil),"This wine is rich, full of ripe red berry fruits and sliced with firm, still-young tannins. Produced from old vines, it has concentration and juicy acidity that lifts the full, fruity character. The structure will allow the wine to age further, so drink from 2017.",55.0,90,2,0.5304152376169452
14911,Wines & Winemakers 2012 Pegos Claros Vinhas Velhas Reserva Castelão (Palmela),"A serious and dense wine, this is rich and full of dark juicy fruit. It has plenty of structure of course, with its rich tannins and wood aging flavors right up front. The acidity is perfumed, underlining the ripe fruit. Drink this concentrated wine from 2018.",18.0,93,2,0.5234879744388103
78548,Global Wines 2014 Vinha Maria Premium Red (Dão),"This ripe, bold wine is full of rich red fruits and soft tannins. Light wood aging (six months) smoothed out the tannins for a balance of spice, ripe berry fruits and acidity. Drink now.",9.0,87,2,0.5205514345817229
75967,Chanson Père et Fils 2013 Bressandes Premier Cru  (Beaune),"Ripe and full of red berry aromas and flavors, this is a generous, warm wine. It has great swathes of juicy acidity and an attractive touch of toasty, spicy wood that is integrating well with the fruit. The tannic structure offers good support for the bright acidity and rich fruitiness. Drink from 2020.",89.0,94,2,0.5152992782627804
36918,DFJ Vinhos 2010 Paxis Tinto Red (Lisboa),"This is a full, fruity, rich and concentrated wine. It has bright red berries, some firm tannins and a good dense texture. It's also light and crisp, with acidity that cuts through the ripe fruitiness. Drink now through 2019.",9.0,87,2,0.513690802716549
14321,Borges 2015 Lello Red (Douro),This light wine is gently fruity and with the minimum of tannins. It is juicy with acidity and red-berry fruits. The partial wood aging has smoothed out the ripe blend of most of the major grapes of the Douro. Drink now.,7.0,86,2,0.511300729610832
64379,Barton & Guestier 2008 Thomas Barton Réserve Privé  (Médoc),"While the aromas speak of wood aging, the fruit comes through on the palate. It is firm, full and dry, and the fruity acidity and fresh black currant flavor backs up the structure.",40.0,87,2,0.5105531848869242
36482,Domaine d'Arton 2010 La Croix d'Arton Réserve Red (Côtes de Gascogne),"This is a smooth, ripe and rounded wine with solid tannins and rich plum and berry fruits. From a good vintage, it is full of tannins, smoky wood and balanced acidity. It's a full, ripe and ready to drink.",18.0,90,2,0.5048572853970434
69849,Domaine Richard Rottiers 2015 La Sambinerie  (Beaujolais-Villages),"From vines at La Sambinerie in Romanèche-Thorins, this ripe fruity wine is rich and full-bodied. It has spice, light tannins and juicy black-cherry fruits. With acidity and structure at the end, it is a fine wine, ready to drink.",19.0,90,2,0.504746574130071
93015,Caves de Rauzan 2011 Château Charron  (Bordeaux),This is a structured wine that shows both solid tannins and juicy red-fruit acidity. It's a rich but balanced wine with a ripe aftertaste. Drink from 2015.,10.0,87,2,0.5030100841716552
19900,Château le Roudier 2014  Bordeaux Supérieur,"There is plenty of ripe fruit here. With soft tannins and a generous structure, the wine is rich, full of berry and red-plum flavors and with just enough tannins. Give this fruity wine until 2018.",30.0,90,2,0.49989684984217864
105668,Château le Roudier 2014  Bordeaux Supérieur,"There is plenty of ripe fruit here. With soft tannins and a generous structure, the wine is rich, full of berry and red-plum flavors and with just enough tannins. Give this fruity wine until 2018.",30.0,90,2,0.49989684984217864
89639,Joseph Drouhin 2010 La Forêt  (Bourgogne),"Attractively ripe, this has fruity red-berry flavors along with acidity and soft tannins. This is ready to drink now.",17.0,87,2,0.4984416948343564
71014,Domaine de Maison Neuve 2014 Elevé en Fût de Chêne Malbec (Cahors),"This rich, wood-aged wine has become smooth after three years of aging. It's rich, with fine, juicy black fruit, acidity and a core of tannins. It's balanced, ripe and ready to drink.",23.0,88,2,0.4972364744574684
35194,Château Tour des Gendres 2015 La Gloire de Mon Père Red (Côtes de Bergerac),"This well-balanced, deliciously ripe wine is full of black fruit, dark tannins and crisply textured acidity. A blend of Merlot, Cabernet Sauvignon and Malbec, it's juicy and rich while also poised and stylish. The wood aging shows slightly at the end, along with dry tannins, so it needs to age further. Drink from 2020.",23.0,91,2,0.49113343529222947
32955,Global Wines 2014 Casa de Santar Red (Dão),"This estate wine is soft, smooth and ready to drink. With its ripe red fruits and gentle tannins it is a fruity, generous wine, rich in juicy acidity and with a crisp aftertaste of acidity. Drink now.",12.0,88,2,0.49097072270440195
73416,Wines & Winemakers 2014 Azul Portugal Reserva Red (Douro),"This ripe, juicy wine is full of rich tannins that are seamlessly integrated into its generous black fruit. It shows spice from wood aging, jammy fruitiness and balanced acidity. Ready to drink now for its delicious fruit, it will continue to develop until 2024.",18.0,89,2,0.4909453564343736
111944,Famille Laplace 2013 Odé d'Aydie Tannat (Madiran),"There are plenty of tannins in this still-young wine. Wood as well as fruit tannins are firm and concentrated, and still developing. Beside this structure, the fruit is also impressive: a rich medley of dark plums, ripe berry fruits and fine acidity. Drink from 2018.",45.0,93,2,0.49083878948476
98912,Casa Agricola Alexandre Relvas 2016 Atlântico Red (Alentejano),"This lightly wood-aged wine is ripe, with some firm tannins and a dense structure. It is full of red-berry and spice flavors that are underscored by the dry tannins. Drink this balanced wine now.",9.0,87,2,0.4904386744790241
5728,Georges Vigouroux 2015 Gouleyant Malbec (Cahors),"Full and ripe, this is a rich wine. Its tannins are well cushioned by the ripe black fruits and generous texture. Fruity with balanced acidity, the wine is spicy and with an open aftertaste. Drink now.",12.0,87,2,0.49042390553935294
51844,Quinta das Carvalhas 2012 Carvalhas QV Red (Douro),"Soft, ripe and juicy, this wine is full of ready-to-drink fruit housed by soft tannins from light wood aging. Mainly fruit-forward in style, a bright acidity kicks on the finish to balance the palate out.",13.0,87,2,0.48982045369440497
95050,Quinta das Carvalhas 2012 Carvalhas QV Red (Douro),"Soft, ripe and juicy, this wine is full of ready-to-drink fruit housed by soft tannins from light wood aging. Mainly fruit-forward in style, a bright acidity kicks on the finish to balance the palate out.",13.0,87,2,0.48982045369440497
71007,Château l'Espérance 2015 Les Origines  (Blaye Côtes de Bordeaux),This ripe and spicy wine has fine tannins and smoky wood flavors that balance its rich black fruit. That indicates it will age well—rich in both structure and fruit. Drink from 2020.,10.0,88,2,0.4895916179392732
103760,Château du Parc 2014  Saint-Émilion,"This is a generous ripe wine. It is full of rich black fruits that are cut with acidity as well as fleshed out with firm tannins. Dense and still dry, this young wine needs to age further. Drink from 2021.",35.0,91,2,0.48840979931088074
68883,Château des Annereaux 2010  Lalande de Pomerol,"Rich while also structured, this is beginning to be delicious. Acidity comes from the black currant fruits while the structure shows dense tannins and wood-aging flavors. The wine is still young and prepared for a long haul, so don't drink before 2018.",65.0,92,2,0.4878543493488431
34562,Domaine du Chalet Pouilly 2013  Pouilly-Fuissé,"Rich fruit is boosted by the wood aging. Together they give a ripe wine full of acidity and juicy yellow fruits at the same time. It's a delicious wine, smooth while lined with acidity. The wood flavors sustain it, and it should be ready to drink from 2016.",30.0,92,2,0.4874967055839277
76882,Château Rousset-Caillau 2012  Bordeaux Supérieur,"A smooth, ripe wine that has rich fruit and balanced wood and fruit tannins. With mint flavors and a generous blackberry flavor, the wine is firm, with fine aging potential. It is a full-bodied wine that will be ready to drink from 2019.",15.0,90,2,0.48542354736824994
18039,Casca Wines 2009 Cape Roca Lighthouse Red (Douro),"A big, generous wine that is full of rich berry and juicy black plum fruits. It has spice and solid tannins from both the fruit and wood aging, dense and with a good depth of flavor. The acidity and the tannins both promise aging. Drink from 2016.",45.0,90,2,0.4845096112709363
114878,Casa Santa Vitória 2014 Versátil Tinto Red (Alentejano),"This is a rich wine, full of rounded black fruits and soft tannins. It is a young style of wine with no wood aging, just the ripe fruits. Drink this wine now.",10.0,85,2,0.4833891494176841
103442,J. Portugal Ramos 2010 Marquês de Borba Red (Alentejo),"A young and fruity wine, full of ripe black currant fruit. Its tannins are soft, a good balance with the fresh, juicy fruit. Drink or age a year.",15.0,86,2,0.4826331245685299
83399,Quinta do Casal Branco 2012 Falcoaria Clássico Red (Tejo),"This latest vintage of Falcoaria red is smooth and ripe while also structured. It has great tannins, a dense texture and layers of rich red fruits and acidity. The wood aging gives extra richness as well as spicing up the fruitiness. Drink from 2016.",20.0,90,2,0.4822723347154605
75981,Château Lary 2015  Bordeaux,This dense wine has ripe tannins and generous fruits. Its black-fruit flavors are full of spice and acidity with a crisp texture. Drink this wine from 2018.,10.0,86,2,0.4818332849824155
76950,Château Perthus 2015  Côtes de Bourg,"This ripe and juicy wine is full of black currant fruit. The spice from wood aging is still upfront and needs to integrate. When it does, expect ripe fruit with a fine backdrop of structure and tannins. Drink from 2019.",19.0,88,2,0.481397020866201
56364,Manuel Olivier 2012  Bourgogne Hautes Côtes de Nuits,"Fruit and tannins harmonize in this ripe, soft wine. Attractive red berry fruits and lively acidity partner with a smooth texture. It's not a wine for aging, and will be ready to drink from 2015.",24.0,85,2,0.48091567454405054
15873,Château Fonréaud 2014  Listrac-Médoc,"This is a rich stylish wine from the Chanfreau family. It has fine tannins and signs of wood aging, both of which will meld into the juicy black-currant fruits. It has a predominance of Cabernet Sauvignon that gives the wine its structure and aging potential. The aftertaste is ripe and still crisp, still young. Drink from 2020.",29.0,92,2,0.4806941257995867
35052,Château Quinsac 2015  Bordeaux Supérieur,"Firm and structured, this is a dense wine that has great tannins. It is concentrated and fruity with a solid core surrounded by ripe black-currant fruit. The smoky aftertaste is freshened with the acidity. Drink from 2019.",15.0,89,2,0.4787641691268855
43760,Castello d'Alba 2012 Vinhas Velhas Grande Reserva Red (Douro),"Rui Madeira's flagship red is a formidable, powerful wine. It has intense tannins that are surrounded by dark fruits and rich, juicy acidity. The core is dry, concentrated and dense, and the wood aging shows against the background of ripe fruits, promising good aging potential. Drink from 2018.",23.0,92,2,0.478690946384911
