,title,description,price,points,cluster_label,cosine_similarity
9698,Vignerons de Buxy 2015 Buissonnier  (Coteaux Bourguignons),This blend of Gamay and Pinot Noir is soft and ripe with red fruits. The wine is all fruit: red cherry and raspberry with a light touch of spice and tannins. The wine is ready to drink.,15.0,85,3,0.41726038377494673
68644,Nine Hats 2014 Red (Columbia Valley (WA)),"Cabernet Sauvignon, Merlot and Syrah make up the majority of this blend. Aromas of dark plum, dried herb, black fruit and bittersweet chocolate are followed by full-bodied black-fruit flavors. It delivers a lot of enjoyment.",20.0,89,3,0.4063048425161748
21692,Domaine Costa Lazaridi 2007 Oenotria Land Cabernet Sauvignon Agiorgitiko Red (Attica),"This Cabernet-Agiorgitiko blend has a big personality, starting with aromas of chocolate-covered cherry, rich black fruit and pepper. Red and black fruit, spice and a touch of flowers on the palate are buoyed by a fresh acidity and chalkiness on the palate. A touch spicy and fiery, but a fun wine with character.",30.0,85,3,0.4040668826614831
65830,Domaine Costa Lazaridi 2007 Oenotria Land Cabernet Sauvignon Agiorgitiko Red (Attica),"This Cabernet-Agiorgitiko blend has a big personality, starting with aromas of chocolate-covered cherry, rich black fruit and pepper. Red and black fruit, spice and a touch of flowers on the palate are buoyed by a fresh acidity and chalkiness on the palate. A touch spicy and fiery, but a fun wine with character.",30.0,85,3,0.4040668826614831
24682,Guicciardini Strozzi 2004 Vignarè  (Bolgheri Superiore),"Sweet oak shadings are lavished over a solid core of cherry and black currant in this blend of Cabernet Sauvignon, Cabernet Franc and Merlot. Dig deeper and you'll encounter exotic spice, tobacco, sweet red fruit, natural rubber and chocolate yogurt. It boasts chewy, tart tannins over long-lasting cherry flavors.",45.0,90,3,0.402301143039094
12487,Vilafonté 2012 Series C Red (Paarl),"A blend of 52% Cabernet Sauvignon, 22% Malbec, 19% Merlot and 7% Cabernet Franc, spicy aromas of leather, black pepper, savory herbs, licorice and Mexican chocolate lead the nose. It's grounded by a solid fruit core of blackberry, boysenberry and mulberry fruit, lending a supporting spine to the toasted spice and earthy accents. Well balanced, with velvety tannins and a long, evolving finish, drink this lush, velvety red from 2018–2024.",95.0,94,3,0.39589128749400915
18390,Annefield Vineyards 2012 Red (Virginia),"Bright and fruity on the nose, this blend of Merlot, Cabernet Franc and Petit Verdot shows notes of ripe red cherry and raspberry. Medium-bodied in weight, there is just enough tannic structure to balance the red fruit intensity and sweet oak undertones. Drink now.",18.0,86,3,0.3944587035705191
24886,Chester Kidder 2012 Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon (66%), Syrah (23%) and Petit Verdot. Aromas of violets, black licorice, dried blackberries and dark fruit are followed by ripe, full-bodied dark fruit and baking-spice flavors. The tannins pack a hefty but still well-balanced punch.",50.0,91,3,0.39292825640990386
52577,Chester Kidder 2012 Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon (66%), Syrah (23%) and Petit Verdot. Aromas of violets, black licorice, dried blackberries and dark fruit are followed by ripe, full-bodied dark fruit and baking-spice flavors. The tannins pack a hefty but still well-balanced punch.",50.0,91,3,0.39292825640990386
107180,Jalits 2013 Diabas Reserve Blaufränkisch (Eisenberg),"Dark red and black-cherry fruit is clothed in the sumptuous perfume of almost-floral new oak. Toasty oak notes also appear on the fluid and compact body. Juicy black cherry fruit at the core is edged with bright freshness. A touch of white pepper can be glimpsed through the fruit. The structure shows fine tannins, still crunching like starched velvet but beginning to yield. If you like the crunch, drink this wine now, if you like evolution, it will reward patience. The core of brilliant cherry and bluebery fruit promises to continue shining. Drink now–2030.",55.0,95,3,0.39225446149407234
49630,Patterson 2013 BDX Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon (46%), Cabernet Franc (24%), Merlot (22%) and Malbec. Aromas of dark fruit and spice are followed by cherry and black-fruit flavors, backed by lightly grainy tannins.",34.0,88,3,0.3893438485717022
69462,Patterson 2013 BDX Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon (46%), Cabernet Franc (24%), Merlot (22%) and Malbec. Aromas of dark fruit and spice are followed by cherry and black-fruit flavors, backed by lightly grainy tannins.",34.0,88,3,0.3893438485717022
101615,Lander-Jenkins 2010 Spirit Hawk Cabernet Sauvignon (California),"Good price for a Cabernet this rich and fruity. It's dry, tannic and full-bodied, with blackberry, black currant, dark chocolate and oak flavors made for drinking now.",15.0,86,3,0.3890766322459666
16947,Tenuta Rapitalà 2010 Hugonis Red (Sicilia),"A blend of Cabernet Sauvignon and Nero d'Avola, this offers notes of rich chocolate fudge, cherry, blackberry, spice and tobacco. It offers firm but velvety tannins, with a long, fresh endnote of ripe berry fruit.",50.0,92,3,0.3869309905257534
39735,Pondera 2012 SVS Number Two Stillwater Creek Vineyard Red (Columbia Valley (WA)),"This blend is principally Cabernet Sauvignon (48%), Cabernet Franc (23%) and Merlot (20%), with the balance Petit Verdot and Malbec. Appealing aromas of toast, barrel spice, vanilla, black cherry and herb lead to tart red- and black-fruit flavors that flow down the middle of the palate, with lightly grainy tannins supporting them.",45.0,88,3,0.3867354731730672
75871,Proximity Twenty Six 2013 Red (Santa Ynez Valley),"There's a very likable umami character to the nose of this wine, its soy and black pepper touches playing well with the lilac and dark fruit aromas. A blend of 43% Cabernet Sauvignon, 33% Petit Verdot, 17% Malbec, 6% Cabernet Franc and 1% Merlot, it offers bright blackberry and black cherry flavors on the palate, which transition to soy and sarsaparilla notes on the finish.",75.0,88,3,0.38372699111170255
111899,Three Rivers 2012 Svelte Red (Columbia Valley (WA)),"This wine is a blend of 65% Cabernet Sauvignon, 10% Merlot, 10% Cabernet Franc, 10% Petit Verdot and 5% Malbec. Aromas of baking spice, red and black fruit and sweet spices are followed by dark-fruit flavors. The tannins come off as a bit dry and burly at present.",50.0,88,3,0.38174591981566003
11912,Santa Ema 2012 Catalina Red (Maipo Valley),"Full-volume cherry and cassis are in the lead on the nose. This blend of Cabernet Sauvignon, Cabernet Franc and Carmenère is robust and ripe. Raspberry, red plum, strawberry and pie cherry flavors cover the full red-fruit spectrum, while the finish remains fruity and bright, with a ton of energy. Drink through 2022.",50.0,90,3,0.38058359325489227
113435,Swiftwater Cellars 2013 Black Diamond Red (Columbia Valley (WA)),"This wine is a blend of Merlot, Cabernet Sauvignon, Malbec, Cabernet Franc and Petit Verdot. Aromas of wood spice, herbs, black fruit and flowers lead to a full bodied palate with dark chocolate and cherry flavors, showing a lovely sense of balance.",42.0,91,3,0.3790375004752302
20831,Justin 2007 Isoceles Red (Paso Robles),"Mainly Cabernet Sauvignon, with some Cabernet Franc and Merlot, this wine is exuberantly rich and sweet in ripe blackberry, black cherry and chocolate fruit. Smoky oak plays a crucial role, in both flavors and texture. It's a very pretty, polished wine, elegant and balanced and ready to drink now. Production was a hefty 11,000 cases.",62.0,90,3,0.37868671379106905
104145,L'Ecole No. 41 2014 Perigee Seven Hills Vineyard Estate Grown Red (Walla Walla Valley (WA)),"This wine is a blend of 60% Cabernet Sauvignon, 20% Merlot, 12% Cabernet Franc, 5% Petit Verdot and 3% Malbec. High-toned aromas of raspberry, cherry, cranberry, barrel spice and dark fruit lead to concentrated, well-balanced red- and black-fruit flavors. The finish sails into the distance. It drinks beautifully now, but should have a long life in front of it.",55.0,92,3,0.3779788805766248
47625,Viader 2009 Red (Napa Valley),"Made from 70% Cabernet Sauvignon and 30% Cabernet Franc, it has every hallmark of a young Napa Valley Bordeaux blend. It's dry, smooth and complex in tannins, with balancing acidity and an incredible array of flavors, including blackberry, black currant, cherry, chocolate, dried herb, smoky oak and spice. It has that important but hard-to-define quality of sophistication. It's delicious now, and it should develop in the bottle for at least 10 years.",115.0,95,3,0.3760727971402669
25834,Echelon 2010 Cabernet Sauvignon (California),"With Lodi fruit dominating the blend, this Cabernet is soft, sweet and simple. It has blackberry and cherry flavors.",14.0,82,3,0.3748858108109561
67227,Gorman 2013 Zachary's Ladder Red (Red Mountain),"This wine is a blend of Syrah (79%), Cabernet Sauvignon (15%) and Petit Verdot. Aromas of herbs, black fruit, licorice and fruit leather are followed by ample cherry and blackberry flavors. The fruit seems a bit dried out at times.",30.0,89,3,0.374630761807213
34446,Nottingham Cellars 2010 Ralphi's Red Blend Cabernet Sauvignon-Merlot (Livermore Valley),"A blend every year of 60% Cabernet Sauvignon and 40% Merlot, the 2010 is rich and spicy, rounded with soft tannins and prime red raspberry and cherry fruit. Well integrated, a layering of chocolate, coffee and clove finish the wine off nicely.",34.0,89,3,0.37403683927090137
