,title,description,price,points,cluster_label,cosine_similarity
6,Trimbach 2012 Gewurztraminer (Alsace),"This dry and restrained wine offers spice in profusion. Balanced with acidity and a firm texture, it's very much for food.",24.0,87,3,0.9917289317502116
8,Jean-Baptiste Adam 2012 Les Natures Pinot Gris (Alsace),This has great depth of flavor with its fresh apple and pear fruits and touch of spice. It's off dry while balanced with acidity and a crisp texture. Drink now.,27.0,87,3,0.9917289317502116
10,Leon Beyer 2012 Gewurztraminer (Alsace),"This is a dry wine, very spicy, with a tight, taut texture and strongly mineral character layered with citrus as well as pepper. It's a food wine with its almost crisp aftertaste.",30.0,87,3,0.9917289317502116
37,Henry Fessy 2012 Nouveau  (Beaujolais),"This is a festive wine, with soft, ripe fruit and acidity, plus a red berry flavor.",9.0,86,3,0.9917289317502116
44,Vignerons de Bel Air 2011 Eté Indien  (Brouilly),"Soft and fruity, this is a generous, ripe wine that's full of juicy red-cherry fruits and gentle tannins. It has some richness, giving a sweet character to this open, ready-to-drink wine.",14.0,86,3,0.9917289317502116
47,Château de Sours 2011 La Fleur d'Amélie  (Bordeaux Blanc),"Fruity and lightly herbaceous, this has fine textured acidity along with a pink grapefruit flavor. The wine is bright and easy, and it will be ready to drink in a few months.",15.0,85,3,0.9917289317502116
72,Lionel Osmin & Cie 2016 La Réserve Petit Manseng (Vin de France),"This fruity, sweet wine is immediately attractive and ripe. With its great apricot and pineapple fruit, hints of spicy wood and balancing acidity, it's perfect as an apéritif—light and refreshing. Drink now.",11.0,86,3,0.9917289317502116
85,Henry Fessy 2015  Juliénas,"This is a dense wine, packed with both tannins and acidity. It brings out the ageworthiness of this appellation with its rich potential and dark mineral texture. Drink this concentrated cru wine from 2018.",20.0,88,3,0.9917289317502116
86,Henry Fessy 2015  Régnié,"The wine comes from one of the cru estates followed by this negociant house. It is a light, ripe and fruity wine. With its attractive red-berry flavors, finished with crisp acidity, it is accessible and ready to drink.",18.0,88,3,0.9917289317502116
100,Pardon et Fils 2015 Les Quartelets  (Brouilly),"Produced from cru vines at the base of Mount Brouilly, the wine has structure as well as ripe black-plum fruits. It is generous and its fruit is well balanced by acidity and solid tannins. The wines is ready to drink.",23.0,87,3,0.9917289317502116
109,Dopff & Irion 2004 Schoenenbourg Grand Cru Vendanges Tardives Riesling (Alsace),"Medium-gold in color. Complex and inviting nose layered with a strong earthy minerality, vibrant bright fruit and intriguing notes of petrol and honey. On the palate it is racy, taut and focused full of well defined ripe succulent citrus and stone fruit. Rich, viscous texture perfectly balanced by the wine's crispness and almost steely minerality. Very long, juicy, lingering finish.",80.0,92,3,0.9917289317502116
116,Pierre Sparr 2007 Vendages Tardives Gewurztraminer (Alsace),"Mid-gold color. Pronounced and enticing aromas of ripe citrus and stone fruit, layered with honey and floral notes with a touch of sweet spice. Rich and creamy texture packed with sweet ripe juicy fruit, honey, spice and a twist of sage. Off-dry, deliciously smooth with fresh acidity and medium-body. An elegant wine with a long, creamy, spicy finish.",48.0,91,3,0.9917289317502116
117,Pierre Sparr 2008 Alsace One White (Alsace),"Attractive mid-gold color with intense aromas of ripe citrus and stone fruit, strong minerality and hints of spice. Racy with crisp acidity, juicy, rich and smooth texture with lots of concentrated, bright flavors of blood orange, peach, apricot, mango and spice. Strong minerality follows through to a long, precise, juicy finish.",13.0,91,3,0.9917289317502116
118,Kuentz-Bas 2008 Pinot Blanc (Alsace),"Compelling minerality on the nose, Refined and focused floral aromas with ample ripe stone fruit and a hint of petrol. Racy acidity and lovely taut palate with generous layers of juicy ripe peach, apricot and nectarine.  Strong minerality prevails across the palate leading to a lingering finish. Very balanced.",17.0,91,3,0.9917289317502116
121,Dopff & Irion 2008 Gentil White (Alsace),"Attractive mid-gold color. Compelling layers of tangy citrus and stone fruit aromas with notes of honey and earthy minerality. Intense flavors of honey, tangy orange citrus, sweet peach and apricot that are both rich and juicy.  Crisp acidity provides a perfect balance for the slight sweetness on the finish. Taut and focused.",20.0,91,3,0.9917289317502116
126,Lassègue 2003  Saint-Émilion,"This wine's black cherry and plum flavors veer dangerously toward prune—no doubt a product of the exceedingly hot summer. It's creamy and supple in texture, adding just enough tobacco, vanilla and smoke for complexity. But for all the fruit and ripeness, it finishes with great elegance and precision. Drink now–2020. Imported by Acadia Imports.",50.0,91,3,0.9917289317502116
127,Dopff & Irion 2008 Crustacés White (Alsace),"Mid-gold color. Very mineral driven with subtle aromas of bruised apple and stone fruit compote. Crisp, fairly taut palate showing strong minerality and ripe flavors of red apple, cantaloupe, sweet nectarine and spice. Taut and precise texture with a long, slightly austere finish.",10.0,90,3,0.9917289317502116
