,title,description,price,points,cluster_label,cosine_similarity
26,Terre di Giurfo 2011 Mascaria Barricato  (Cerasuolo di Vittoria),"Aromas suggest mature berry, scorched earth, animal, toast and anise. The palate offers ripe black berry, oak, espresso, cocoa and vanilla alongside dusty tannins.",17.0,87,2,0.999721182935232
33,Feudi di San Marzano 2011 I Tratturi Primitivo (Puglia),"Inky in color, this wine has plump aromas of ripe fruit, blackberry jam and rum cake. On the palate, it is soft and smooth.",11.0,86,2,0.999721182935232
34,Feudo di Santa Tresa 2011 Purato Made With Organic Grapes Nero d'Avola (Sicilia),"Part of the natural wine movement, this wine is made from organic grapes, and the label is printed with vegetable ink on recycled paper. The quality of fruit is very nice, with a juicy palate and a bright berry flavor on the finish.",12.0,86,2,0.999721182935232
35,Feudo Montoni 2011 Catarratto (Sicilia),"Catarratto is one of Sicily's most widely farmed white grape varieties. This expression shows a mineral note, backed by citrus and almond blossom touches.",17.0,86,2,0.999721182935232
41,Tasca d'Almerita 2011 Sallier de la Tour Inzolia (Sicilia),"Spicy, fresh and clean, this would pair with fried seafood or spaghetti con vongole. It offers pretty citrus tones followed by a drying mineral nuance.",13.0,86,2,0.999721182935232
50,Tasca d'Almerita 2011 Sallier de la Tour Grillo (Sicilia),"There's a touch of toasted almond at the start, but then this Grillo revs up in the glass to deliver notes of citrus, stone fruit, crushed stone and lemon tart. The mouthfeel is crisp and simple.",13.0,85,2,0.999721182935232
445,Altùris 2011 White (Venezia Giulia),"A blend of 70% Pinot Grigio and 30% Ribolla Gialla, this bright white opens with floral notes of jasmine and honeysuckle, white pepper and stone fruit. The Ribolla Gialla element adds structure and notes of caramel and pineapple.",12.0,87,2,0.999721182935232
486,Brandini 2011 Resa 56  (Barolo),"Scents of perfumed dark berry, rose, cake spice and aromatic herb unfold on this structured red. On the full-bodied palate, notes of chopped mint, mocha and white pepper accent a core of mature black cherry. It's young and assertive but well balanced, with firm tannins and bright acidity. Drink 2018–2026.",90.0,93,2,0.999721182935232
536,Michele Chiarlo 2011 Le Marne  (Gavi),"Crisp and light with pretty mineral dustings behind the ripe peach and melon aromas, this Gavi shows a full and generous style. Its nicest quality is that it offers both softness in the mouth and elegance on the bouquet.",19.0,87,2,0.999721182935232
549,Suavia 2011  Soave Classico,"The dynamic sisters that run this estate deliver a clean and territory-driven line of white wines. This easy Soave Classico opens with peach, pear, citrus and a touch of fragrant honeysuckle flower. It's pure and focused overall.",19.0,87,2,0.999721182935232
595,Palladino 2011 Ornato  (Barolo),"Aromas of red berry, rose and cake spices lead the way on this ripe, forward Barolo. The round palate offers black cherry, raspberry, licorice and white pepper alongside polished tannins. It's already extremely accessible, so don't leave it in the cellar for too long. Drink 2016–2021.",65.0,90,2,0.999721182935232
610,Baracchi Riccardo 2011 Smeriglio Riserva Syrah (Cortona),"Full-bodied and concentrated, this opens with aromas of crushed black plum, spicy blueberry, vanilla and dried sage. The dense, warm palate delivers dried black cherry, blackberry extract, oak and black pepper alongside velvety tannins. The soft acidity shows the heat of the vintage, so enjoy soon.",50.0,90,2,0.999721182935232
615,Castello di Neive 2011 Metodo Classico Pinot Nero (Piemonte),"Made entirely with Pinot Nero, this elegant sparkler offers aromas of rose and red berry. The vibrant, focused palate delivers cherry, strawberry and a hint of cake spices alongside bright acidity and an elegant perlage.",45.0,90,2,0.999721182935232
619,Comm. G. B. Burlotto 2011 Acclivi  (Barolo),"This opens with aromas of underbrush, leather, berry and a balsamic note. The forward palate offers dried cherry, white pepper, tobacco and the warmth of alcohol alongside firm tannins. Drink this sooner rather than later.",53.0,90,2,0.999721182935232
674,Punset 2011 Campo Quadro Riserva  (Barbaresco),"This opens with unusual aromas that recall minestrone soup, celery and glazed onion that carry over to the palate. It lacks fruit richness and is rather muddled, offering flavors reminiscent of sweet and sour sauce. Tasted both bottles, same notes.",48.0,85,2,0.999721182935232
916,Casa di Grazia 2011 Gradiva Collectio Nero d'Avola (Sicilia),"Aromas of ripe dark berry, blue flower and a hint of baking spice waft from the glass. On the palate, notes of graphite, licorice and touch of smoke add depth to the ripe black cherry flavors. Firm tannins provide support.",22.0,88,2,0.999721182935232
999,Nada Fiorenzo 2011 Nebbiolo (Langhe),"Intense aromas of blue flower, red berry and licorice lead the nose on this full-bodied wine. Menthol, licorice, cake spices and a blast of orange zest complement the juicy, red cherry and black raspberry flavors.",22.0,90,2,0.999721182935232
1167,Cantina Produttori San Michele Appiano 2011 Sanct Valentin Pinot Nero (Alto Adige),"Aromas of dried rose, violet and red berry meld together in the glass. The refined palate offers dried cherry, light toast, mineral and a hint of spice alongside soft, supple tannins.",48.0,89,2,0.999721182935232
1176,Colterenzio 2011 Cornell Villa Nigra Pinot Nero (Alto Adige),"Aromas suggest red berry and plum with a hint of cake spice. The palate is elegant and reserved, offering sour cherry, toast and vanilla alongside fine-grained tannins. It closes on a light mineral note.",49.0,89,2,0.999721182935232
1190,Tiefenbrunner 2011 Linticlarus Riserva Pinot Nero (Alto Adige),"This opens with smoke, mint, coconut, red berry and graphite aromas. The palate offers dried red cherry and mineral alongside drying tannins. Enjoy it soon to capture the fruit flavors.",40.0,89,2,0.999721182935232
1222,Villa Mottura 2011 Le Pitre Rosato (Salento),"An easy-drinking rosato, this has dusty aromas of dried rose petal, stone fruit and citrus. The mouthfeel is clean, lean and crisp.",29.0,86,2,0.999721182935232
1225,Capolino Perlingieri 2011 Preta Falanghina (Sannio),"This is a lean, compact expression of Falanghina, opening with bright citrus, pear and kiwi aromas. It delivers fresh acidity and a bright, easygoing personality.",19.0,86,2,0.999721182935232
1234,Stemmari 2011 Grillo (Sicilia),"Using fruit that was sourced from the vineyards of Feudo Arancio near the town of Sambuca in southern Sicily, this pretty white wine offers bright aromas of lemon, green apple and cut grass. A long list of seafood menu items would pair with this Grillo.",9.0,86,2,0.999721182935232
1362,Planeta 2011 Cometa Fiano (Sicilia),"Among the greatest expressions of Fiano, Cometa is a full and generous effort, with deep layers of passion fruit and stone fruit, plus touches of vanilla, honey and light spice. The concentration and freshness is wonderful, and the wine would pair well with steamed lobsters or buttery crab legs.",43.0,92,2,0.999721182935232
1749,Pico Maccario 2011 Tre Rovere  (Barbera d'Asti Superiore),"This is a pretty, well-made Barbera with an invitingly floral and fruity bouquet. The palate shows ripe black-fruit flavors accompanied by touches of spice, coffee and chocolate. This would be perfect with grilled meats.",25.0,87,2,0.999721182935232
