,title,description,price,points,cluster_label,cosine_similarity
75871,Proximity Twenty Six 2013 Red (Santa Ynez Valley),"There's a very likable umami character to the nose of this wine, its soy and black pepper touches playing well with the lilac and dark fruit aromas. A blend of 43% Cabernet Sauvignon, 33% Petit Verdot, 17% Malbec, 6% Cabernet Franc and 1% Merlot, it offers bright blackberry and black cherry flavors on the palate, which transition to soy and sarsaparilla notes on the finish.",75.0,88,5,0.7406337569800058
46083,AuburnJames 2013 Artist Series Red (Napa Valley),"This blend of 43% Cabernet Sauvignon, 29% Merlot, 15% Malbec, 10% Cabernet Franc and 3% Petit Verdot is bitter and astringent.",70.0,83,5,0.7044309803161737
13865,Pirouette 2013 Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon, Merlot, Petit Verdot and Cabernet Franc. Aromas of coffee, dried herb, bittersweet chocolate and cherry are followed by ripe, full fruit flavors and nubby, drying tannins.",60.0,90,5,0.6951727328474067
49630,Patterson 2013 BDX Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon (46%), Cabernet Franc (24%), Merlot (22%) and Malbec. Aromas of dark fruit and spice are followed by cherry and black-fruit flavors, backed by lightly grainy tannins.",34.0,88,5,0.6933487395118776
69462,Patterson 2013 BDX Red (Columbia Valley (WA)),"This wine is a blend of Cabernet Sauvignon (46%), Cabernet Franc (24%), Merlot (22%) and Malbec. Aromas of dark fruit and spice are followed by cherry and black-fruit flavors, backed by lightly grainy tannins.",34.0,88,5,0.6933487395118776
86919,Hindsight 2014 20/20 Red (Napa Valley),"Juicy red fruit defines this blend of 32% Cabernet Sauvignon, 24% Merlot, 22% Cabernet Franc, 18% Malbec and 4% Petit Verdot. Supportive tannins accent its cedar, oak and raisin notes.",35.0,88,5,0.6915090325492815
85402,Mosquito Fleet 2012 Starboard Meritage (Columbia Valley (WA)),"This wine is a blend of Merlot, Cabernet Sauvignon, Cabernet Franc and Petit Verdot. Brooding aromas of wood spice and red and black fruit lead to sultry, well-balanced dark-fruit flavors with a persistently long finish.",34.0,91,5,0.6900068180948052
101667,The Divining Rod 2011 Cabernet Sauvignon (Alexander Valley),"A project of Marc Mondavi, this wine is a blend of mostly Cabernet Sauvignon, rounded out by tiny percentages of Petit Verdot, Cabernet Franc, Malbec and Merlot. Juicy in dark cherry and blackberry fruit, it is well composed, with a smoky undercurrent.",18.0,90,5,0.6880705597249094
3850,Château de la Bouyère 2013  Bordeaux,"High in acidity, this Merlot, Cabernet Sauvignon and Cabernet Franc blend is a crisp, with red-fruit flavors. It is bright and fresh, with light tannins that give structure to the fruits. Drink now.",15.0,85,5,0.676004745341222
2262,Kuleto Estate 2012 Frog Prince Red (Napa Valley),"A blend of 58% Cabernet Sauvignon with 21% Merlot, 8% Petit Verdot, 5% Cabernet Franc, 5% Malbec and 3% Syrah, the Frog Prince offers juicy blackberry and cherry around dusty, softened tannins and oak. Approachable now, it finishes awash in dried herb.",35.0,88,5,0.6736001778681675
111899,Three Rivers 2012 Svelte Red (Columbia Valley (WA)),"This wine is a blend of 65% Cabernet Sauvignon, 10% Merlot, 10% Cabernet Franc, 10% Petit Verdot and 5% Malbec. Aromas of baking spice, red and black fruit and sweet spices are followed by dark-fruit flavors. The tannins come off as a bit dry and burly at present.",50.0,88,5,0.6673518984325841
55938,Airfield Estates 2014 Red (Yakima Valley),"This wine is a blend of Cabernet Sauvignon (56%), Merlot (28%), Cabernet Franc (10%), Malbec (4%) and Petit Verdot. Aromas of freshly hewn wood, cherry and herb are followed by plentiful black fruits that linger on the finish. The oak plays prominently at times but it works.",18.0,90,5,0.6665741319234597
105837,Harry & David 2014 Ross Lane Red (Southern Oregon),"Among the components are Merlot, Cabernet Sauvignon, Cabernet Franc and Malbec, with one-quarter of the blend listed simply as “more.” It's dark in hue and light in flavor, with thin citrus flavors dominating.",20.0,83,5,0.6612971161254659
116456,Midnight 2012 Mare Nectaris Reserve Red (Paso Robles),"Plum and cherry fruit show on the nose of this blend of 60% Cabernet Sauvignon, 10% Merlot, 10% Malbec, 10% Cabernet Franc and 10% Petit Verdot, but an iodine character adds a counterpoint to the fruit. Deep black fruit shows on the palate, meshing with savory spice and lifted by boisterous acidity.",52.0,91,5,0.659311852893549
68569,Gorman 2015 The Devil You Know Red (Columbia Valley (WA)),"This wine is a blend of Merlot (44%), Cabernet Sauvignon (34%), Malbec (17%), Cabernet Franc (3%) and Petit Verdot. Aromas are brooding, with notes of cocoa, bittersweet chocolate, cherry, herb and spice. The dark-fruit flavors are full bodied, rich and saturated, packing a hefty punch with a finish that sails.",28.0,91,5,0.6555539218628733
39735,Pondera 2012 SVS Number Two Stillwater Creek Vineyard Red (Columbia Valley (WA)),"This blend is principally Cabernet Sauvignon (48%), Cabernet Franc (23%) and Merlot (20%), with the balance Petit Verdot and Malbec. Appealing aromas of toast, barrel spice, vanilla, black cherry and herb lead to tart red- and black-fruit flavors that flow down the middle of the palate, with lightly grainy tannins supporting them.",45.0,88,5,0.6534541923497358
61973,Basel Cellars 2013 Claret Red (Columbia Valley (WA)),"This blend of Merlot, Cabernet Sauvignon, Cabernet Franc and Petit Verdot offers aromas of cranberry, cherry, mesquite, vanilla and herb. The fruit flavors are sleek and elegant, lingering on the finish.",25.0,88,5,0.6512100385848076
113435,Swiftwater Cellars 2013 Black Diamond Red (Columbia Valley (WA)),"This wine is a blend of Merlot, Cabernet Sauvignon, Malbec, Cabernet Franc and Petit Verdot. Aromas of wood spice, herbs, black fruit and flowers lead to a full bodied palate with dark chocolate and cherry flavors, showing a lovely sense of balance.",42.0,91,5,0.6507865807831723
17502,Renieri 2013 Re di Renieri Red (Toscana),"This blend of 60% Merlot, 20% Cabernet Sauvignon, 15% Cabernet Franc and 5% Petit Verdot boasts black currant and cedar aromas. The savory palate delivers black cherry, cassis, tobacco and white pepper notes, set against firm tannins. Drink now–2021.",45.0,90,5,0.6506552257519388
68628,Kirkland Signature 2013 Meritage (Rutherford),"Merlot is at the center of this blend, combined with Cabernet Sauvignon, Petit Verdot, Malbec and Cabernet Franc. A bitterness of green tannins and black leather make for a hugely tannic, puckering effect on the palate.",14.0,83,5,0.6481447114765412
