,title,description,price,points,cluster_label,cosine_similarity
26915,Joseph Phelps 2013 Insignia 40th Vintage Estate Grown Red (Napa Valley),"The mighty Insignia shows a vibrancy of purpose and craft in this, its 40th vintage, combining 88% Cabernet Sauvignon, 5% Petit Verdot, 3% Merlot, 3% Malbec and 1% Cabernet Franc. Together they find a higher calling of perfumed violet, dark plum and berry along with graphite and an edginess of dried herb. Firm, structured tannins show tremendous potential for aging and decanting. This is a near-perfect effort from a blockbuster vintage.",250.0,98,2,0.9985205942544925
4056,Limerick Lane 2013 Rocky Knoll Zinfandel (Russian River Valley),"This wine is insanely good, from a dry-farmed, yes, rocky outcropping of vines planted first in 1910, then again in 1934 and the 1970s, with Carignane and Petite Sirah in the mix. It's thick, rich and beautifully put-together, full bodied and entirely balanced, with markings of cherry cordial and white pepper that seduce gently.",50.0,97,2,0.9985205942544925
14203,Epoch Estate Wines 2013 Block B Paderewski Vineyard Syrah (Paso Robles),"This wine from Jordan Fiorentini is a stunning study in how to achieve extreme richness with elegance. Deep black cherry, violet, espresso, milk chocolate and vanilla pastry show on the nose. On the palate, chalky, soft tannins bring forth baked blueberry, star anise and clove flavors, with floral tones and acidic lift on the finish.",90.0,96,2,0.9985205942544925
26918,Horsepower 2013 The Tribe Vineyard Syrah (Walla Walla Valley (WA)),"This wine is aromatically brooding but precise, with notes of umami, black olive, smoked ham, crushed violets, funk and peat. The flavors are hefty and concentrated—with notes of fire pit and wet stone—while showing earth-shaking depth and intensity. The finish stretches out as long as you care to count. This is a complete knee buckler.",120.0,96,2,0.9985205942544925
41074,Portfolio 2013 Limited Edition Red (Napa Valley),"Robert Mondavi winemaker Genevieve Janssens makes this wine, a small-production solo project that's worth seeking. The 83% Cabernet Sauvignon is sourced from Hendry Ranch and the 17% Cabernet Franc from Detert East Vineyard, a stone's throw from To Kalon. Impressively concentrated and lengthy, within a wealth of power, it is nuanced in black cherry, leather saddle and crushed rock, with the scent of violet never far behind.",155.0,96,2,0.9985205942544925
50994,Terre Rouge 2013 Ascent Syrah (Sierra Foothills),"This is the small-production, flagship wine from the Sierra region's best producer of Rhône-style wines. Lovely, spicy, floral aromas and generous, complex and layered flavors make the wine irresistible, while its strong but velvety texture sets it up for a long life in the cellar for those who can resist. It smells lightly oaky, like a cigar box and cocoa, tastes deep and focused on blackberry, pomegranate and dark chocolate. The mouthfeel is both rich and a bit reserved. Best to drink from 2020 to 2030.",90.0,96,2,0.9985205942544925
2280,Trisaetum 2013 Estates Reserve Riesling (Willamette Valley),"Sourced from the best barrels made at the winery in 2013, this off-dry reserve checks in with roughly 30 g/L residual sugar, and plenty of acidity to more than balance it out. It's sweet, tart and sappy, with concentrated, juicy flavors of Meyer lemon, grapefruit and tangerine. It feels full-bodied and roundly fruity, then continues to extend itself with concentrated details of mineral and acid. A wine of exceptional power and length.",32.0,95,2,0.9985205942544925
7937,K Vintners 2013 The Hidden Northridge Vineyard Syrah (Wahluke Slope),"Aromas of pomegranate, black fruit, herb and barrel spice lead to rich seamless palate-coating dark-fruit flavors. It's hedonistic but retains a sense of balance along with an unabashed deliciousness.",70.0,95,2,0.9985205942544925
13590,Dutton-Goldfield 2013 Dutton Ranch Cherry Ridge Vineyard Syrah (Russian River Valley),"Deliciously varietal in its huge offering of white pepper and robust black and blue fruit, this well-crafted wine boasts a lithe texture that invites sip after sip. It remains light footed throughout the palate, yet with enough complexity and balancing weight before the refined finish gives a final hit of juiciness.",50.0,95,2,0.9985205942544925
24008,La Jota Vineyard 2013 Merlot (Howell Mountain),"The La Jota and W.S. Keyes vineyards are the sources for this classically styled wine that is intense and alive in minerality. Clove, black pepper and mountains of dried herb are front and center between firm, dusty tannin and oak. The texture is plush and velvety on the palate, with plenty of length on the finish.",85.0,95,2,0.9985205942544925
