,title,description,price,points,cluster_label,cosine_similarity
19781,Tandem 2006 Van der Kamp Vineyard Pinot Meunier (Sonoma Mountain),"Rarely bottled on its own, Pinot Meunier is better known as a blending component for Champagne. This bottling is like a Pinot Noir in its lightly silky texture and cherry, cola and vanilla flavors. It's very elegant, yet doesn't quite rise to the classic status of Pinot Noir.",60.0,87,6,0.688943967529827
18906,Roche de Bellene 2014 Cuvée Terroir  (Coteaux Bourguignons),"A blend of Gamay and Pinot Noir, this wine has qualities from both grapes. It has the bright cherry flavors of the Gamay and the rich, red-berry fruits of the Pinot Noir. They are finely integrated into this soft ripe wine that is ready to drink.",18.0,87,6,0.6439086493924688
33741,Aquinas 2006 Pinot Noir (Napa Valley),"This is the best fourteen buck Pinot Noir on the market. It shows plenty of Pinot character, with its silky mouthfeel and cherry, raspberry, cola and spice flavors that finish so dry and clean. Highly recommended for restaurants that want to feature a distinctive California Pinot at an inexpensive price.",14.0,86,6,0.6432626039958736
102349,Garnet 2010 Rodgers Creek Vineyard Pinot Noir (Sonoma Coast),"This vineyard has been source to wildly variable Pinot Noirs, but Garnet, has succeeded in wresting a fine Pinot Noir. It shows the dry silkiness and acidity you want from a coastal Pinot, with elaborate, oak-influenced cherry, cola and pomegranate flavors that finish dry and spicy. Enjoy it over the next five years.",30.0,91,6,0.6414694451970347
21632,Jim Ball 2009 Pinot Noir (Anderson Valley),"This is a solid Pinot, ripe in raspberries and cherries, with fine coastal acidity and firm tannins. It has a silky mouthfeel the way Pinot Noir should.",45.0,87,6,0.6374097448459805
85469,Jim Ball 2009 Pinot Noir (Anderson Valley),"This is a solid Pinot, ripe in raspberries and cherries, with fine coastal acidity and firm tannins. It has a silky mouthfeel the way Pinot Noir should.",45.0,87,6,0.6374097448459805
8927,Tamayo Family 2006 Pinot Noir (Santa Lucia Highlands),"A rich, complex Pinot that shows the intricacies of Santa Lucia Pinot Noir yet retains an immediate drinkability for its silky fruit forwardness. Dry and crisp, the flavors of cherries, currants, cola, vanilla and smoky oak finish with a clean spiciness.",32.0,90,6,0.6328800640604672
16292,Gauthier 2009 Rockin' H Ranch Vineyards Pinot Noir (Sonoma Coast),"Big and full-bodied for a Pinot Noir, almost like a Grenache in its rich cherry and red currant power. It's a good wine, delicious in its own way, but an outlier for a Sonoma Coast Pinot Noir.",30.0,87,6,0.6239802086671806
43390,Sonoma Hills 2011 Pinot Noir (Russian River Valley),"A touch of mushroomy unripeness undermines this Pinot Noir. That is a limiting factor, but the wine does show beautiful Pinot silkiness, and good enough raspberry and cola fruit.",23.0,84,6,0.6209176927015432
106231,Tolosa 2006 Pinot Noir (San Luis Obispo),"A nice, easy Pinot Noir, dry and crisp in acidity, light in color, silky in texture. Shows a good array of cherry, raspberry, cola and spice flavors.",22.0,86,6,0.6107622233974903
90763,2nd Chance 2009 Swiss Clones 2A Pinot Noir (Santa Maria Valley),"Good raspberry, cola, vanilla, sweet oak and spice flavors in this silky Pinot Noir. It's a little off in texture, though, with overly aggressive acidity. But it's a pretty nice Pinot.",48.0,87,6,0.6101290148488577
43895,The Archivist 2012 Pinot Noir (Monterey County),"It's difficult to find a good California Pinot for under $20, but this bottling pulls it off. The wine is silky, crisp and clean, with delicious raspberry, cherry, oak and spice flavors. It's an affordable wine to introduce a new generation to the joys of Pinot Noir.",17.0,87,6,0.6058670211659571
45872,Insatiable 2012 Pinot Noir (California),"One wants to be kind to this wine, which seeks to be affordable to everyone who desires a Pinot Noir. It's dry and silky, with simple cherry candy and cola flavors.",10.0,83,6,0.6034350225404462
91917,Pinot Patch 2012 Pinot Noir (California),"A simple Pinot Noir, dry and light-bodied, with thinned-down cherry, cola and raspberry jam flavors.",16.0,82,6,0.5992801940632839
66150,Saint Gregory 2015 Red (Mendocino County),"Bright, ripe, seemingly sweet fruit fills the aromas and flavors of this soft and generous wine blended from Pinot Noir, Pinotage and Pinot Meunier grapes. It floods the palate with rich raspberry and black cherry notes. And since the tannins are very light and the acidity low, it has a pillowy texture.",25.0,88,6,0.5987949771313916
3500,Castle Rock 2008 Reserve Pinot Noir (Russian River Valley),"A nice, everyday Pinot, with a properly silky texture. The cherry, cola, red licorice and bacon flavors are satisfyingly rich, with elaborate oak overtones. It's a pretty good value in an under-$20 Pinot Noir.",18.0,86,6,0.5975081248232088
6805,Zenaida Cellars 2000 Pinot Noir (Paso Robles),"It's too hot for Pinot Noir in Paso Robles, right? This wine shows why. It's not bad, but clumsy, with heavy, earthy flavors. It lacks delicacy and subtlety, which is what Pinot Noir is all about.",20.0,83,6,0.597505703236952
67806,Opawa 2011 Pinot Noir (Marlborough),"A pale, crisp, cranberryish rendering of Pinot Noir, this is the sort of light-bodied, red-fruited Pinot that could be served with salmon or other fish dishes.",23.0,85,6,0.5953086099727508
