,title,description,price,points,cluster_label,cosine_similarity
1417,Pirouette 2008 Red Wine Red (Columbia Valley (WA)),"A stunning Pirouette—63% Cabernet Sauvignon, 22% Merlot, 9% Cab Franc and 6% Petit Verdot. Full and magnificently rich, it is loaded with dense and thrilling fruit flavors of black cherry and cassis. A streak of iron and a hint of citrus keep the wine evolving through a long, beautifully balanced finish. Retasted after being open for 24 hours, the wine was as fresh and thrilling as on the first day.",50.0,98,1,0.999695852416706
4056,Limerick Lane 2013 Rocky Knoll Zinfandel (Russian River Valley),"This wine is insanely good, from a dry-farmed, yes, rocky outcropping of vines planted first in 1910, then again in 1934 and the 1970s, with Carignane and Petite Sirah in the mix. It's thick, rich and beautifully put-together, full bodied and entirely balanced, with markings of cherry cordial and white pepper that seduce gently.",50.0,97,1,0.999695852416706
6356,Signorello 2005 Padrone Proprietary Red Wine Red (Napa Valley),"Marks a welcome return to the magnificence of the 2002, although more recent vintages haven't exactly been slouches. The '05 is amazing, a densely structured, deeply flavored Bordeaux blend that's mainly Cabernet Sauvignon. Shows classic notes of cassis, currants and black cherry liqueur, while 70% new oak adds enticingly rich layers of sweet toast and smoky vanilla. The tannins are pure, classic Napa, very refined and ripe, offering solid structural support with no trace of astringency. Beautiful now, and should slowly develop for many years.",110.0,97,1,0.999695852416706
1439,Doyenne 2008 Grand Ciel Vineyard Syrah (Red Mountain),"Certainly the finest Grand Ciel Syrah to date, this is a full-flavored, complete wine, loaded with pure fruit flavors of berry and cassis. The details pile on—a whiff of stone, a hint of chocolate, suggestions of spice, all in perfect proportion.",60.0,95,1,0.999695852416706
2280,Trisaetum 2013 Estates Reserve Riesling (Willamette Valley),"Sourced from the best barrels made at the winery in 2013, this off-dry reserve checks in with roughly 30 g/L residual sugar, and plenty of acidity to more than balance it out. It's sweet, tart and sappy, with concentrated, juicy flavors of Meyer lemon, grapefruit and tangerine. It feels full-bodied and roundly fruity, then continues to extend itself with concentrated details of mineral and acid. A wine of exceptional power and length.",32.0,95,1,0.999695852416706
2780,DeLille 2009 Chaleur Estate Blanc White (Columbia Valley (WA)),"Consistent year after year, this blend of 67% Sauvignon Blanc and 33% Sémillon is modeled after top-flight white Bordeaux. Deep gold, toasty and scented with olive oil, walnuts and loam, it hits the palate full-on with a rainbow of flavors: citrus, stone and tropical fruits, all accented with toast, oil and nuts from barrel aging. Riveting, delicious  and unique.",36.0,95,1,0.999695852416706
4070,Carlisle 2014 Saitone Ranch Zinfandel (Russian River Valley),"The appellation famous for Pinot Noir and Chardonnay packs a powerfully pretty punch when it comes to this variety, too, showing in this wine a soft, focused layering of Luxardo maraschino cherry and touch of cranberry. It then reveals an underlying richness that rewards the patient with a splash of white and black pepper, leaving an indelible stamp on the palate. Drink now through 2024.",47.0,95,1,0.999695852416706
4504,K Vintners 2009 The Creator Cabernet Sauvignon-Syrah (Walla Walla Valley (WA)),"This is co-fermented Old Stones Vineyard and Cailloux Vineyard Cabernet Sauvignon (60%) and Syrah (40%), showing the funk of the terroir and less of the varietal character of the fruit. It's flavorful and textural, with earth, anise and smoke notes, plus a mineral-driven wet-stone base and exceptional length.",55.0,95,1,0.999695852416706
4505,Pirouette 2009 Red (Columbia Valley (WA)),"A four-grape, Bordeaux-style blend, this packs 57% Cabernet Sauvignon, 27% Merlot, 13% Cabernet Franc and 3% Malbec. Refined and elegant, it is precisely structured, with a firm herbal attack and a perfect blend of berry and cassis flavors. It's dense, deep and compact, suggesting long aging ahead.",50.0,95,1,0.999695852416706
4507,Dunham 2010 Lewis Estate Vineyard Riesling (Columbia Valley (WA)),"Truly stunning, the Lewis Estate Riesling from Dunham explodes with fragrant fruits—citrus, melon and tropical. A symphony of subtle accents, such as powdered sugar, candied citrus peel and breakfast tea, this gorgeous bottle belongs with the short list of the very best of Washington's many Rieslings.",20.0,95,1,0.999695852416706
