,title,description,price,points,cluster_label,cosine_similarity
1,Rainstorm 2013 Pinot Gris (Willamette Valley),"Tart and snappy, the flavors of lime flesh and rind dominate. Some green pineapple pokes through, with crisp acidity underscoring the flavors. The wine was all stainless-steel fermented.",14.0,87,1,0.999695852416706
2,St. Julian 2013 Reserve Late Harvest Riesling (Lake Michigan Shore),"Pineapple rind, lemon pith and orange blossom start off the aromas. The palate is a bit more opulent, with notes of honey-drizzled guava and mango giving way to a slightly astringent, semidry finish.",13.0,87,1,0.999695852416706
17,Quiévremont 2012 Meritage (Virginia),"Red fruit aromas pervade on the nose, with cigar box and menthol notes riding in the back. The palate is slightly restrained on entry, but opens up to riper notes of cherry and plum specked with crushed pepper. This blend of Merlot, Cabernet Sauvignon and Cabernet Franc is approachable now and ready to be enjoyed.",32.0,87,1,0.999695852416706
18,Quiévremont 2012 Vin de Maison Red (Virginia),"Ripe aromas of dark berries mingle with ample notes of black pepper, toasted vanilla and dusty tobacco. The palate is oak-driven in nature, but notes of tart red currant shine through, offering a bit of levity.",23.0,87,1,0.999695852416706
21,Bianchi 2011 Signature Selection Merlot (Paso Robles),"This wine from the Geneseo district offers aromas of sour plums and just enough cigar box to tempt the nose. The flavors are a bit flat at first, then the acidity and tension of sour cherries emerges in the midpalate, bolstered by some black licorice.",22.0,87,1,0.999695852416706
27,Clarksburg Wine Company 2010 Chenin Blanc (Clarksburg),"Clarksburg is becoming a haven for Chenin Blanc in California. This bottling, using fruit sourced from several vineyards in the area, is balanced with just a trace of sweetness in the background (1% residual sugar). This is crisp, straightforward and blessed with notes of pear and lime. Drink it cold.",16.0,86,1,0.999695852416706
28,Envolve 2010 Puma Springs Vineyard Red (Dry Creek Valley),"Rustic and dry, this has flavors of berries, currants, licorice and spices. Made from Cabernet Franc and Cabernet Sauvignon.",50.0,86,1,0.999695852416706
29,Envolve 2011 Sauvignon Blanc (Sonoma Valley),"This shows a tart, green gooseberry flavor that is similar to New Zealand Sauvignon Blanc. Other notes include tropical fruit, orange and honey. Unoaked, with a splash of Muscat, this has commendable dryness and acidity.",20.0,86,1,0.999695852416706
38,Robert Hall 2011 Sauvignon Blanc (Paso Robles),"The clean, brisk mouthfeel gives this slightly oaked Sauvignon Blanc instant likeability. It's dry with a rich streak of honey that sweetens the citrus, pear and tropical fruit flavors. Pair this with Asian fare, ham or a green salad with grapefruit sections.",14.0,86,1,0.999695852416706
40,Tarara 2010 #SocialSecret Red (Virginia),"Right out of the starting blocks this is an oaky wine, dripping with caramel and vanilla notes. The texture on the midpalate is finessed and graceful, with drying tannins that latch onto the oak-driven finish. An eccentric blend of 50% Tannat, 35% Petit Verdot and 15% Pinotage.",40.0,86,1,0.999695852416706
