,title,description,price,points,cluster_label,cosine_similarity
82291,Bucci 2013 Villa Bucci Riserva  (Verdicchio dei Castelli di Jesi Classico Superiore),"Finesse abounds on this radiant wine, starting with alluring scents of Spanish broom, aromatic herb, citrus and a delicate whiff of beeswax. On the elegantly structured palate, a mineral vein underscores crisp apple, pear, lemon zest and white almond. Vibrant acidity provides the backbone. It's still young so give it time to develop to its full potential. Drink 2018 through 2028.",57.0,95,2,0.3551134330491409
108638,Tenuta Roveglia 2013 Vigne di Catullo Riserva  (Lugana),"Delicately scented, this radiant wine opens with ultrarefined scents of white field flower, citrus blossom, aromatic herb and a whiff of orchard fruit. The creamy, elegantly structured palate boasts layers of juicy white peach, crisp green apple, tangerine and a hint of white almond. Fresh acidity brightens the creamy flavors while an energizing mineral note closes the lingering finish.",24.0,94,2,0.42971098419186116
14031,Boeckel 2014 Wiebelsberg Grand Cru Riesling (Alsace),"The wonderfully earthy touch of russet pear peel and the freshness of lemon and green apple all appear on the nose. On the beautifully dry incisive palate, the lemon shines through and takes over. This is bright, vivid and fresh but comes with a lovely earthy texture that grounds the soaring lemon freshness. The long finish once again features ripe but tart apple and green pear, but ends in lip-smacking pure lemon zest. Drink 2017–2030 at least.",42.0,94,2,0.42785363412326893
14036,Domaine Fernand Engel 2014 Mandelberg Grand Cru Riesling (Alsace),"Earth and apple, citrus and herb all mingle on nose and palate. It is the green apple with its chamomile edge and above all the bright ripe lemon freshness which expands across the dry palate. This is full of bright refreshing citrus and a beautifully understated vigor which will live in this wine for years to come. The finish culminates in a gorgeously tart but ripe apple notion. Very moreish now and approachable but with lots of future promise. Drink 2017–2030.",40.0,94,2,0.39968658769674453
34913,Dutton-Goldfield 2015 Dutton Ranch Green Valley Vineyard Gewürztraminer (Green Valley),"Juicy acidity buoys layers of wet stone, crisp apple and white peach in this lovely aromatic white. Textured, subtle and complex, it's fresh in the glass, accented in floral rose petals, grapefruit and lemon peel, dry and fermented entirely in stainless steel.",30.0,94,2,0.39502490667685647
19971,Domaine Fernand Engel 2014 Praelatenberg Grand Cru Riesling (Alsace),"Earth, apple, citrus and herb all mingle on nose. Green apple tinged with chamomile edge strikes against bright lemon on the dry palate. This is full of refreshing citrus and a beautifully understated vigor which will live in this wine for years to come. The finish culminates in a gorgeously tart but ripe apple notion. Very moreish now and approachable but with lots of future promise. Drink 2017–2030.",30.0,94,2,0.3869307475022182
30211,Gini 2015 La Froscà  (Soave Classico),"Hands down one of Italy's best whites, this boasts alluring white flower and yellow stone fruit scents. The enveloping, delicious palate delivers white peach, mature pear, ginger and lemon drop flavors. Fresh acidity brightens the creamy flavors while a mineral note energizes the finish.",29.0,94,2,0.3836478090630452
14041,Kuentz-Bas 2015 Pfersigberg Grand Cru Trois Châteaux Riesling (Alsace),"A touch of yeast still clings to the beautifully fresh apple nose of this wine while the palate still tingles with some residual carbon dioxide. This is rather young but the fruit is very pure in crisp green-apple notes and fresh, tangy lemon. The palate is absolutely dry and very taut and fresh. Some yeasty notes also swing along on the palate. This certainly needs bottle age but promises to become a lemon-scented, fresh and linear marvel. It certainly has bags of tension and freshness. The finish is bright, refreshing and utterly clean.",39.0,94,2,0.3693754626439407
13930,Schmelz 2013 Dürnsteiner Freiheit Smaragd Riesling (Wachau),"Yeasty roundness meets opulently ripe fruit: red-cheeked apple, yellow pear and juicy yellow peach. The spicy verve of grapefruit zest pulls it into focus. This interplay on fruit and freshness dominates the midpalate majestically and has a staying citrus-power.",48.0,94,2,0.362076136580809
14021,Domaine Zinck 2015 Pfersigberg Grand Cru Riesling (Alsace),"The tart but tropical charm of passion fruit plays around the nose before more zesty citrus notes become apparent. The palate is generous with juicy peach, yellow pear and citrus. The vein of lemon freshness at the core is totally seductive. While the palate is patently dry, the absolute juiciness of the fruit will get you, as will the clean but aromatic finish. Drink 2017–2027.",49.0,94,2,0.36086455510016924
19973,Domaine Zinck 2015 Pfersigberg Grand Cru Riesling (Alsace),"The tart but tropical charm of passion fruit plays around the nose before more zesty citrus notes become apparent. The palate is generous with juicy peach, yellow pear and citrus. The vein of lemon freshness at the core is totally seductive. While the palate is patently dry, the absolute juiciness of the fruit will get you, as will the clean but aromatic finish. Drink 2017–2027.",49.0,94,2,0.36086455510016924
14146,Villa Raiano 2013 Alimata  (Fiano di Avellino),"Yellow flower, Mediterranean herb, cut grass, crisp green apple, juicy citrus and intense mineral are some of the sensations offered by this structured and savory white. It boasts great depth and is impeccably balanced with vibrant acidity. Enjoy through 2021.",35.0,94,2,0.3573173579409529
83942,Billecart-Salmon 1999 Brut Blanc de Blancs Chardonnay (Champagne),"A beautifully crisp wine, very mineral, with its citrus and green apple flavors given a fine texture of bright acidity. It is still so young, with just a hint of toast to show some maturity. The finish is shockingly fresh.",120.0,94,2,0.34875516761132314
81179,Jermann 2012 Vintage Tunina White (Venezia Giulia),"A blend of Chardonnay, Sauvignon, Ribolla Gialla, Malvasia and Picolit, this stunning wine offers enticing scents of wildflower, citrus and ripe orchard fruit. The radiant palate delivers white peach, lemon zest, yellow apple and mineral while bright acidity provides impeccable balance. Drink through 2020.",70.0,93,2,0.4475508762639784
100551,BiancaVigna 2016 Rive di Soligo Dosaggio Zero  (Conegliano Valdobbiadene Prosecco Superiore),"Delicate scents of white spring flower and white stone fruit curl out of the glass. This is loaded with finesse, delivering creamy white peach, green apple, pear and citrus. Vibrant acidity lends balance while an elegant perlage gives it an irresistibly silky texture.",23.0,93,2,0.4321630718590434
50582,Villa Raiano 2013 Ventidue  (Fiano di Avellino),"Aromas of green pear, yellow apple and sage accompany a smoky whiff of flint stone. The structured, vibrant palate delivers a wonderful depth of flavors, including mature apple, white peach, orange zest, grilled rosemary and energizing mineral. It's impeccably balanced, with bright acidity.",35.0,93,2,0.42147982527267064
14460,Tenuta Roveglia 2014 Vigne di Catullo Riserva  (Lugana),"Made from old vines, this stunning wine opens with heady aromas of ripe apple and fragrant white flower. Round and creamy, the palate delivers Bartlett pear, white peach and nectarine zest alongside fresh acidity. A white-almond note graces the persistent finish.",24.0,93,2,0.4134570756725436
9770,Bisol 2014 Private  (Valdobbiadene Superiore di Cartizze),"Fermented in the bottle, this beautiful wine opens with delicate scents of citrus blossom, white stone fruit and a whisper of thyme. Loaded with finesse, the bright silky palate displays Anjou pear, Rennet apple and lemon zest alongside an elegant perlage. Crisp acidity gives it a pristine refreshing finish.",75.0,93,2,0.3963452787908218
77451,Tiefenbrunner 2014 Feldmarschall von Fenner Müller-Thurgau (Alto Adige),"Showing extreme elegance, this fragrant, radiant wine opens with aromas of jasmine, white peach and aromatic herb. The linear palate delivers crisp Granny Smith apple, white stone fruit, sage, lemon drop and flinty mineral alongside zesty acidity that provides balance and energy.",40.0,93,2,0.39169297323851626
107662,Tiefenbrunner 2014 Feldmarschall von Fenner Müller-Thurgau (Alto Adige),"Showing extreme elegance, this fragrant, radiant wine opens with aromas of jasmine, white peach and aromatic herb. The linear palate delivers crisp Granny Smith apple, white stone fruit, sage, lemon drop and flinty mineral alongside zesty acidity that provides balance and energy.",40.0,93,2,0.39169297323851626
