,title,description,price,points,lda_label,3
77444,Quinta do Vale Meão 2013 Vintage  (Port),"While the year is not one of the great Port vintages, it has produced some finely structured wines like this that will mature relatively quickly. It comes with great fruit that was teased out of the grapes in traditional open stone lagars. It is, of course, dense and full of tannins as well as fruit. It will develop well and could be drinkable soon (say by 2018) for its fruit although it will then age for many years until 2030 and beyond.",80.0,93,3,0.968957358936429
30964,Herdade dos Machados 2012 Toutalga Red (Alentejano),"Richly tannic, this concentrated wine has great structure and intense fruitiness and acidity. Generous and full bodied, it retains a dry core that gives shape to the ripe red berry fruits. Hints of wood aging still show, and the wine needs to develop further. Drink from 2017.",7.0,91,3,0.9666611707806718
100276,Louis Jadot 2013 Les Cazetiers Premier Cru  (Gevrey-Chambertin),"Rich, juicy and packed with both wood flavors and delicious red fruits, this concentrated and dense wine has a wonderful sense of freshness. There is a strong mineral texture, with tannins that come from ripe fruit as well as wood. The whole wine is finished with acidity, spice and a full-bodied, rich aftertaste.",135.0,93,3,0.966660831571397
81074,Château Peyros 2009 Cuvée Greenwich Tannat (Madiran),"Produced only in top years, this Tannat-dominated wine is named after the Greenwich 0-degree longitude that passes through the vineyard. The wine itself is powerful and structured while keeping a great sense of style. Black fruits push through strongly. offering richness and balanced acidity. The wood aging combines easily with the fruit tannins to give a textured, dry background. Drink from late 2015.",40.0,93,3,0.9666579310817577
41082,Quinta do Noval 2015 Vintage  (Port),"Noval, one of the showpiece estates of the Douro, releases vintages in most years. This wine gives a fine reflection of what is, in fact, a great vintage which was almost a general declaration. It is impressive, ripe with generous black fruits and a fine balance between the spirit and the rich structure and fruit. It is going to mature quickly in the sense that it can be drunk within the next five years. It will also age for several decades.",110.0,95,3,0.9666578370305884
70108,Cálem 1961 Colheita Tawny  (Port),"Old gold in color, this is a really mature Colheita from a great vintage Port year. It shows a firm structure that brings out its dry character along with its dense mature flavors, its spicy wood and its great concentration. As it develops in the glass, rich fruitiness comes through to add to the old wood flavors. This is a wine to savor slowly, a real meditation wine that demands attention.",320.0,95,3,0.9666564740945645
39234,Château Grand Boise 2016 Jadis Rosé (Côtes de Provence),"This lightly wood-aged wine, from an estate that has only changed hands three times in 400 years, is crisp, tight and very young. It has fine potential for the future. There are elegant fruits, spice and intense acidity that needs to soften. Produced from selected high-altitude parcels, the wine is balanced between the tangy texture and mineral fruitiness. Drink from early 2018.",34.0,93,3,0.9653795167241545
42769,Churchill's 2014 Vintage  (Port),"A field blend of grapes from two vineyards forms the backbone of this vintage Port. It is rich with young fruitiness that masks the firm tannins that will allow this wine to age many years. Berry flavors are balanced with acidity and richness to give a perfumed wine. In its young fruitiness it is ready to drink, although it will age well and really should not be drunk until 2025 at least.",70.0,93,3,0.9653776426103565
95961,Wine & Soul 2012 Manoella Red (Douro),"This comes from 30-year-old vines in the Quinta da Manoella, the family vineyard of Jorge Borges, one of the winemaking husband-and-wife team at Wine & Soul. This bottling shows the fruit-driven side of this vineyard, which also has 100-year-old vines. It's dense and solid, with powerful tannins that are beautifully integrated into the big plum fruits. The aftertaste is smooth, rich and concentrated.",22.0,91,3,0.9653756428388045
65458,Casa da Passarella 2012 O Fugitivo Vinhas Centenárias Red (Dão),"Produced from four parcels of 100-year-old vines, this field blend wine is stylish and fruity while also being densely structured. It is complex with red fruits and dry wood flavors layered with perfumed tannins and richness that comes from fermentation in stone lagars. It really needs to age, wait to drink until 2020.",50.0,93,3,0.9653748367375519
66204,Quinta do Crasto 2009 Vinha Maria Teresa Red (Douro),"Ninety-year-old vines produce this ink-black wine, intensely powerful and concentrated. At this stage it is very young, its superb dense fruit still developing. But the power, the rich tannins and the smooth feel from open stone fermenters still make this a wine that needs considerable aging. Give it 5–7 years and more.",145.0,95,3,0.9653712141049725
60122,Mouchão 2010 Dom Rafael Tinto Red (Alentejo),"This is a smooth, wood aged wine that comes from the Mouchão estate. It has rich red fruits, finely integrated tannins and a solid structure. It has an open, generous feel to it, given shape and aging potential by the dry core and fruity acidity. Drink from 2015.",14.0,90,3,0.9639954431947051
83445,Parras Vinhos 2014 Castelo do Sulco Reserva Red (Lisboa),"The red wine is rich, dense and packed with fruit and tannins. It comes from the heart of the Lisboa region, giving plenty of structure from the cool-climate vineyards. There are fine red-fruit flavors shot through by juicy acidity. The wine has a drier, still developing tannic aftertaste. Drink from 2017.",10.0,89,3,0.9639942683399921
