,title,description,price,points,cluster_label,cosine_similarity
3,Sweet Cheeks 2012 Vintner's Reserve Wild Child Block Pinot Noir (Willamette Valley),"Much like the regular bottling from 2012, this comes across as rather rough and tannic, with rustic, earthy, herbal characteristics. Nonetheless, if you think of it as a pleasantly unfussy country wine, it's a good companion to a hearty winter stew.",65.0,87,7,0.9706802810105034
141,Albatross Ridge 2012 Estate Reserve Pinot Noir (Carmel Valley),"From a promising new project, the nose of this wine is linear and focused, with black raspberry, black licorice, cola, wet sagebrush and rain-on-slate scents. The tactile acidity once sipped creates a fascinating soft buzz on the tongue, with flavors of dried mint, brisk raspberry and cherry tomato. Camphor and eucalyptus add intrigue on the finish.",55.0,91,7,0.9706802810105034
477,Flying Goat Cellars 2012 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),"A touch of earthy funk shows at first on the nose of this bottling, laced throughout the dark cranberry, pomegranate, crushed grapeseeds and a lavish layer of violets. The palate is heavily spiced with clove, gingerbread, a touch of juniper, lots of earthy sagebrush and a strong cranberry fruit, all seasoned by an iron-powered minerality.",60.0,93,7,0.9706802810105034
478,Flying Goat Cellars 2012 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),"From one of the more exciting and westernmost vineyards in the region, this bottling shows earthy, gamey aromas alongside ripe red and purple fruits, pairing plum and black cherry with minty, musky herbs. The palate shows dried olive, tart orange peels, red plums, baked figs and pine needles, proving deliciously savory and intense.",42.0,93,7,0.9706802810105034
500,Flying Goat Cellars 2012 Rancho Santa Rosa Vineyard Pinot Noir (Sta. Rita Hills),"Plump black plums and concentrated hibiscus fruit meet with cola, sarsaparilla and tart dried orange rind on the nose of this bottling. The palate is more earth-driven, with crushed rocks, pine needle and mint flavors spicing up the tart plum skins and berries. The texture is excitingly grippy.",48.0,93,7,0.9706802810105034
618,Cobb 2012 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),"This wine pushes the notion of low alcohol, giving soft and subtle an extreme definition. As such, it will not please everyone. Earthy spice and an exotic notion of orange blossom dance around a light, clear body and high-toned minerality. It hails from a foggy, shaded vineyard in Freestone.",75.0,90,7,0.9706802810105034
780,West of Temperance 2012 Rio Vista Vineyard Pinot Noir (Sta. Rita Hills),"Lighter bramble and red-currant fruits pop on the nose of this wine from the appellation's eastern end, as do baking-spice notes, crushed vanilla and hibiscus. It's airy on the palate, with tense cranberry and pomegranate, crushed oregano and dill, pencil lead minerality and a slowly simmering acidity.",45.0,90,7,0.9706802810105034
861,Amalie Robert 2012 i Pinot Noir (Willamette Valley),"This new “i” series offering mixes brambly strawberry fruit with granular tannins. It's ready to drink, dappled with cinnamon, and leaves a slightly medicinal aftertaste in the back of the mouth.",38.0,87,7,0.9706802810105034
1573,Presqu'ile 2012 Steiner Creek Vineyard Pinot Noir (San Luis Obispo County),"Coming from an extreme coastal vineyard three miles north of Cambria, this cool-climate study offers aromas of blistered cherry tomatoes, Eastern European goulash spices and crushed peppercorns of all colors. It's fresh and lively on the palate, with hints of rose and tart raspberry. At the same time, it's quite vegetal, with green notes that will evolve into more balanced umami flavors from 2017 to 2022.",48.0,92,7,0.9706802810105034
1623,Loring Wine Company 2012 Aubaine Vineyard Pinot Noir (San Luis Obispo County),"The vineyard is near if not entirely within the Arroyo Grande Valley appellation, and it shows that region's tannins, acidity and ripe, long hangtime flavors. The balanced 2012 vintage has given it tremendously ripe cherry, raspberry, red currant and cola flavors, yet the wine retains an exciting sense of control and balance. Give it until 2018–2019 in the cellar to gain traction.",50.0,91,7,0.9706802810105034
