,title,description,price,points,cluster_label,cosine_similarity
99146,Château Nozières 2015 Amrboise de l'Her Malbec (Cahors),"This young wine is packed with firm tannins and juicy black plum fruit. Its structure of tannins, both from the fruit and from wood aging, gives it a rich texture. It's spicy and ripe and needs some aging. Drink from 2020.",16.0,90,0,0.6251318788054588
103835,Conceito Vinhos 2013 Conceito Red (Douro),"This impressive wine, packed with both fruit and tannins, is just setting out on a long road of aging. It is rich, dense with dry fruit and wood tannins, and buttressed with dark black fruits layered with acidity. The wine, with its ripe fruit and firm structure, needs time. Drink from 2018.",80.0,93,0,0.6183642081450337
84529,Château de Ricaud 2015  Cadillac Côtes de Bordeaux,"This generously structured wine is rich in tannins and fine, ripe black fruit. Its structure and juicy acidity will allow it to age well. Drink from 2020.",16.0,90,0,0.5790558493680875
14911,Wines & Winemakers 2012 Pegos Claros Vinhas Velhas Reserva Castelão (Palmela),"A serious and dense wine, this is rich and full of dark juicy fruit. It has plenty of structure of course, with its rich tannins and wood aging flavors right up front. The acidity is perfumed, underlining the ripe fruit. Drink this concentrated wine from 2018.",18.0,93,0,0.5724165003135128
37129,Château Ducros 2015 Clos Bourbon  (Cadillac Côtes de Bordeaux),"The wine is ripe and smooth, with rich if still dry tannins. Its juicy black fruit and acidity are balanced with a structure that will allow it to age further. Drink from 2019.",18.0,88,0,0.5684048120756555
63623,Château Ducros 2015 Clos Bourbon  (Cadillac Côtes de Bordeaux),"The wine is ripe and smooth, with rich if still dry tannins. Its juicy black fruit and acidity are balanced with a structure that will allow it to age further. Drink from 2019.",18.0,88,0,0.5684048120756555
68883,Château des Annereaux 2010  Lalande de Pomerol,"Rich while also structured, this is beginning to be delicious. Acidity comes from the black currant fruits while the structure shows dense tannins and wood-aging flavors. The wine is still young and prepared for a long haul, so don't drink before 2018.",65.0,92,0,0.5670584420316747
18039,Casca Wines 2009 Cape Roca Lighthouse Red (Douro),"A big, generous wine that is full of rich berry and juicy black plum fruits. It has spice and solid tannins from both the fruit and wood aging, dense and with a good depth of flavor. The acidity and the tannins both promise aging. Drink from 2016.",45.0,90,0,0.5549125006147924
43760,Castello d'Alba 2012 Vinhas Velhas Grande Reserva Red (Douro),"Rui Madeira's flagship red is a formidable, powerful wine. It has intense tannins that are surrounded by dark fruits and rich, juicy acidity. The core is dry, concentrated and dense, and the wood aging shows against the background of ripe fruits, promising good aging potential. Drink from 2018.",23.0,92,0,0.5522383182076075
111944,Famille Laplace 2013 Odé d'Aydie Tannat (Madiran),"There are plenty of tannins in this still-young wine. Wood as well as fruit tannins are firm and concentrated, and still developing. Beside this structure, the fruit is also impressive: a rich medley of dark plums, ripe berry fruits and fine acidity. Drink from 2018.",45.0,93,0,0.5520934757657233
8803,Sogrape 2013 Herdade do Peso Reserva Red (Alentejo),"This wood-aged wine is a product of the new venture Sogrape has launched in Alentejo. It is powerful, dark in color and seriously concentrated. Dense tannins and a solid structure are rich with black plum and berry fruits as well as acidity. The wine is still young and needs to age. Drink from 2018.",30.0,93,0,0.551774725791855
71007,Château l'Espérance 2015 Les Origines  (Blaye Côtes de Bordeaux),This ripe and spicy wine has fine tannins and smoky wood flavors that balance its rich black fruit. That indicates it will age well—rich in both structure and fruit. Drink from 2020.,10.0,88,0,0.550840747051524
94390,Château Laffitte Laujac 2011  Médoc,"Ripe and attractively fruity, this wood-aged wine has ripe tannins that are still firm and strong. The fruit is still young, full of black currant flavors and bright acidity. These elements give a wine that has structure and needs to age. Drink from 2018.",30.0,88,0,0.5462597430539049
3929,Château la Vieille Cure 2014  Fronsac,"With signs of its wood aging that are balanced with firm tannins and concentrated black fruits, this is a solid wine, packed with tannins. There is a touch of dark chocolate as well as the ripe fruit. It is a fine wine, ready to drink from 2020.",30.0,90,0,0.5451507055744231
76882,Château Rousset-Caillau 2012  Bordeaux Supérieur,"A smooth, ripe wine that has rich fruit and balanced wood and fruit tannins. With mint flavors and a generous blackberry flavor, the wine is firm, with fine aging potential. It is a full-bodied wine that will be ready to drink from 2019.",15.0,90,0,0.5399066612291559
