,title,description,price,points,cluster_label,cosine_similarity
101615,Lander-Jenkins 2010 Spirit Hawk Cabernet Sauvignon (California),"Good price for a Cabernet this rich and fruity. It's dry, tannic and full-bodied, with blackberry, black currant, dark chocolate and oak flavors made for drinking now.",15.0,86,1,0.5009313186216117
67228,Tbilvino 2014 Georgian Valleys Kindzmarauli Saperavi (Kakheti),"Dark garnet in color, this wine offers aromas of cherry, blackberry and white chocolate. It is a semisweet version of this native Georgian grape with flavors of black cherry, ripe black plum and vanilla. Rich tannins provide a smooth backdrop on the palate right into the cherry-pie finish.",18.0,89,1,0.4875981573431382
34391,Stobi 2013 Vranec (Tikves),"Made from 100% Vranec, this wine has aromas of sour cherry, black plum and black pepper. It is full bodied with flavors of tart cherry, blackberry, and leather.",15.0,89,1,0.4717129863073717
32782,Kovács Nimród 2011 Grand Bleu Nagy Eged Grand Cru Kékfrankos (Eger),"Garnet in the glass, this 100% Kékfrankos has aromas of dark chocolate, black cherry, black plum and espresso. In the mouth, there are silky tannins and flavors of cherry, blackberry and nutmeg.",70.0,91,1,0.46500406360470015
13151,Aresti 2015 Trisquel Series Altitud Merlot (Curicó Valley),"Baked earthy black-fruit aromas are followed by a blocky palate with jagged tannins and bold acidity. Blackberry, chocolate, coffee and raw-oak flavors finish with black cherry and plum notes as well as some hollowness.",21.0,89,1,0.46181892732609153
85492,Donum 2012 Estate Grown Reserve Pinot Noir (Russian River Valley),"A wine that begs for time in the bottle, it stubbornly reveals bold, brawny and rich notes of black cherry, coffee and black pepper, girded by a strong presence of dark chocolate. Amid the black cherry are accompanying flavors of brambly blackberry and a suggestion of savory cranberry, all integrating with the tannins. Cellar through 2022.",90.0,94,1,0.4612384700705332
93541,Viña Cobos 2014 Bramare Malbec (Luján de Cuyo),"Dense mossy aromas of blackberry are slightly murky. Forget about delicacy on the palate, this is full-bodied and clattering. Blackberry, cassis, black cherry and chocolate flavors finish spicy. This is at maximum ripeness. Drink through 2022.",40.0,92,1,0.4562327786498515
29742,Santi 2008 Proemio  (Amarone della Valpolicella Classico),"Dense and delicious, this unfolds with aromas of black fruit, plum cake and baking spices. The rich palate offers black plum, blackberry and black cherry alongside layers of chocolate, clove, vanilla and black licorice. Despite its weight, it's balanced, with assertive but round tannins. Drink 2016–2028.",70.0,92,1,0.4558109679882367
101893,Abadía de Acón 2010 Crianza  (Ribera del Duero),"Aromas of tree bark, cherry and cassis are rooty. This feels ripe, dense and generally well balanced. Rich flavors of coffee, dark chocolate, blackberry and black tea finish with creamy oak notes, herbal overtones and tobacco flavors. Drink through 2022.",22.0,90,1,0.45244204886371847
27308,Alamos 2012 Red (Mendoza),"Ripe plum and berry aromas come with spice notes before a supremely generous palate that's loud and flavorful in blackberry, cassis and black cherry fruit. On the finish, chocolate and oak influences roll in as the tannins subside. For power, flavor and clarity, this is a sure bet.",12.0,88,1,0.4516750045229459
63545,Clos du Val 2007 Cabernet Sauvignon (Napa Valley),"A bit burly in tannins, with a dry, sandpapery mouthfeel. But that doesn't stop the blackberry, black cherry and currant fruit from shining through, or put a damper on the sweet, toasty oak notes. Doesn't feel like an ager, so the tannins are here to stay, but a good steak will wrestle them into submission.",35.0,90,1,0.44194629206349584
