,title,description,price,points,cluster_label,cosine_similarity
9,Kirkland Signature 2011 Mountain Cuvée Cabernet Sauvignon (Napa Valley),"Soft, supple plum envelopes an oaky structure in this Cabernet, supported by 15% Merlot. Coffee and chocolate complete the picture, finishing strong at the end, resulting in a value-priced wine of attractive flavor and immediate accessibility.",19.0,87,7,0.9989985700457178
11,Louis M. Martini 2012 Cabernet Sauvignon (Alexander Valley),"Slightly reduced, this wine offers a chalky, tannic backbone to an otherwise juicy explosion of rich black cherry, the whole accented throughout by firm oak and cigar box.",34.0,87,7,0.9989985700457178
62,Eco Terreno 2013 Old Vine Cabernet Sauvignon (Alexander Valley),"Big oak defines this robustly dense and extracted red, swimming in vanilla and cherry flavor. Full-bodied and gravelly in texture, it's a rustically pleasant wine for pizza nights and crowds.",40.0,86,7,0.9989985700457178
64,Hindsight 2013 Bella Vetta Vineyard Cabernet Sauvignon (Howell Mountain),"Juicy plum, raspberry and pencil lead lead the way in this vineyard designate, a site that's 2,000 feet high. Tobacco and cedar meet a full-bodied hit of oak and puckering tannin, the wine still youthfully wrapped in its full-bodied boldness.",75.0,86,7,0.9989985700457178
101,Piña 2013 Wolff Vineyard Cabernet Sauvignon (Yountville),"This 100% varietal wine opens in a heady aroma of leather pouch, clove and marshmallow. Both herbaceous and tannic, it begs for more time in the bottle or substantial swirling in the glass.",85.0,87,7,0.9989985700457178
114,Silverado 2006 Cabernet Sauvignon (Napa Valley),"This sophisticated wine is mostly Cabernet Sauvignon, which accounts for the firm tannins and dense structure as well as most of the blackberries and blackcurrants. Smaller amounts of Merlot and Cabernet Franc add cherries and violets, while oak contributes smoky complexities. Rich and elegant, the wine provides lovely drinking now.",45.0,92,7,0.9989985700457178
124,Clark-Clauden 2007 Cabernet Sauvignon (Napa Valley),"Give this young Cab time in the cellar to come around. Right now, it's fresh and tannic, with primary fruit blackberry and cherry flavors, and the sweet smoky oak hasn't been integrated. Should knit together over the next 4-6 years, at least.",78.0,91,7,0.9989985700457178
133,Terra Valentine 2013 K Block Cabernet Sauvignon (Spring Mountain District),"Thick and brooding, this dark, sweetly tannic wine also offers higher-toned elements of cedar, dried herb and graphite. It finds its balance amid a full-bodied density of fruit concentration and girth of structure. Drink now through 2023.",85.0,91,7,0.9989985700457178
135,Vincent Vineyards 2010 Family Reserve Cabernet Sauvignon (Santa Ynez Valley),"There's a touch of hot asphalt, pencil lead and miso on the nose of this first vintage from a promising, well-funded project, with dark elderberry fruit and dried dill rounding out the aromas. The palate blends a gamy beef quality with oregano, marjoram, cooked strawberry, baked blackberry and a sesame-oil character.",68.0,91,7,0.9989985700457178
136,Vincent Vineyards 2012 Family Reserve Cabernet Sauvignon (Santa Ynez Valley),"Black cherry, black plum and black currant are integrated well into the fresh dill and smoke scents on the nose of this wine from one of the region's newest properties. It discloses a rich dark-chocolate sauce character on the palate as well as black-currant-jelly flavors, but most impressive is the lush, sexy and soft mouthfeel.",68.0,91,7,0.9989985700457178
139,Yardstick 2013 Ruth's Reach Cabernet Sauvignon (Napa Valley),"This wine shows off Yountville fruit at its finest, starting with a floral component to the nose. Spicy, bright and lifted, it coats the palate in ripe berry and cherry, ending with a snap of vanilla.",25.0,91,7,0.9989985700457178
183,Sequum 2013 Four Soil Mélange Cabernet Sauvignon (Napa Valley),"This is a soft, well-crafted wine from the eastern side of St. Helena that's both classic in its dried herb, tobacco and tea aromas and fruity with red currant and cranberry notes.",60.0,90,7,0.9989985700457178
190,Courtney Benham 2014 Cabernet Sauvignon (Napa Valley),"This is an extraordiary deal for a solidly built, high-level wine. It offers succulent cherry, raspberry and vanilla flavors, wrapped in approachable, mellowed tannin and oak.",25.0,90,7,0.9989985700457178
217,Meeker 2004 Kiss Ridge Vineyard Cabernet Sauvignon (Diamond Mountain District),"Shows rich, firm mountain tannins and well-ripened, concentrated flavors of blackberries, cherries, currants and cocoa, and is thoroughly dry. But the wine loses a few points for hot caramelization, which may be partly over-charred oak and partly shriveled, overripe berries, if not both.",85.0,85,7,0.9989985700457178
219,Dogwood 2005 Cabernet Sauvignon (Mendocino),"A little rough and rugged, with jangly tannins and blackberry fruit so ripe it veers into raisins. Very dry, it's probably at its best now.",36.0,85,7,0.9989985700457178
257,Trailhead 2010 Cabernet Sauvignon (Napa Valley),"Quite a good Cabernet, showing the elegance and ripe fruitiness you expect from Napa, in a style for drinking now. Drily tannic, it shows classic blackberry and blueberry flavors.",30.0,89,7,0.9989985700457178
267,Parallel 2010 Fortune Teller Cabernet Sauvignon (Napa Valley),"This 100% Cabernet Sauvignon is so rich and decadent, with milk chocolate, blackberry and new French oak flavors. Made by celebrity winemaker Philippe Melka, it's soft and approacheable on the palate and widely appealing. Your best bet is to drink up now.",125.0,92,7,0.9989985700457178
