,title,description,price,points,cluster_label,cosine_similarity
57458,Tenuta Santa Maria alla Pieve 2009  Amarone della Valpolicella,"Crushed violet, baking spice, scorched earth, ripe black-skinned fruit and a whiff of leather meld together on this velvety red. The round, ripe palate doles out raspberry jam, dried black cherry, raisin, ground pepper and licorice accompanied by firm, polished tannins. Drink 2016–2021.",82.0,90,4,0.545857579717529
79972,Bric Cenciurio 2011 Coste di Rose  (Barolo),"This opens with aromas of blue and red flower, underbrush and mature, dark-skinned berry. The tense palate offers black cherry, crushed raspberry, star anise tobacco and mocha alongside firm, fine-grained tannins and bright acidity. A note of chopped herb closes the finish. Drink 2018–2028.",69.0,93,4,0.5382705172057243
92452,Giacomo Fenocchio 2011 Bussia  (Barolo),"Aromas of wild berry, underbrush and tobacco lead the nose on this classically crafted Barolo. The full-bodied palate delivers juicy Morello cherry, ripe black raspberry, baking spice and licorice alongside a network of ripe, assertive tannins and firm acidity. Drink 2018–2026.",60.0,94,4,0.5368473286102049
68980,Amantis 2010 Riserva  (Brunello di Montalcino),"Classic Sangiovese aromas of wild berry, blue flower, underbrush and a whiff of new leather emerge on this full-bodied red. The structured elegant palate delivers juicy morello cherry, crushed raspberry, grilled herb, licorice, pipe tobacco and baking spice framed in firm, fine-grained tannins. Drink 2018–2028.",85.0,93,4,0.5363561002541261
108386,Castello di Verrazzano 2012  Chianti Classico,"Underbrush, rose, dark spice and black-skinned fruit aromas lead the nose of this elegantly structured red. The savory palate delivers fleshy plum, juicy black cherry licorice and ground pepper alongside firm, fine-grained tannins. Drink through 2018.",26.0,90,4,0.5345182787933075
108390,Dei 2012  Vino Nobile di Montepulciano,"A blend of Sangiovese with 10% Canaiolo, this opens with a fruity fragrance of fresh red berry, Mediterranean brush and a whiff of iris. The savory palate doles out juicy black cherry, black raspberry, clove and white pepper alongside fine-grained tannins. An anise note signals the finish. Drink 2016–2020.",30.0,90,4,0.529905273212328
60863,Poderi Luigi Einaudi 2012 Vigna Tecc  (Dogliani Superiore),"Aromas of black cherry, ground cooking spice and a whiff of grilled herb drive the nose on this structured red. The enveloping palate doles out ripe black cherry, licorice, almond and black pepper accompanied by firm, velvety tannins.",28.0,91,4,0.5291325432434821
5567,Pico Maccario 2016 Lavignone  (Barbera d'Asti),"This opens with black-skinned berry, clove and cooking spice aromas. The straightforward palate shows ripe black cherry, black plum and white pepper notes alongside smooth tannins. Drink soon.",16.0,87,4,0.5254854757501066
39519,Suberli 2011 Riserva  (Morellino di Scansano),"Aromas of espresso, underbrush and black-skinned fruit lead the nose. The firm palate offers dried black cherry, mature plum, clove, coffee and black pepper alongside chewy tannins. Drink through 2018.",17.0,88,4,0.5216459641811224
114819,Suberli 2011 Riserva  (Morellino di Scansano),"Aromas of espresso, underbrush and black-skinned fruit lead the nose. The firm palate offers dried black cherry, mature plum, clove, coffee and black pepper alongside chewy tannins. Drink through 2018.",17.0,88,4,0.5216459641811224
81063,Rivetto 2009 Briccolina  (Barolo),"Fragrant and structured, this classically crafted Barolo opens with a Nebbiolo aromas of red rose, red berry, underbrush, leather and balsamic notes. The palate doles out ripe black cherry, crushed raspberry, savory herb and ground black pepper alongside elegant tannins. Drink through 2015–2020.",149.0,93,4,0.521459429317371
11459,Castello di Gabbiano 2012 Riserva  (Chianti Classico),"This opens with aromas of sunbaked earth, mature berry, and a hint of grilled herb. The ripe palate delivers dried black cherry, licorice and a hint of coffee while fine-grained tannins give it a firm finish.",15.0,88,4,0.5209882469977638
67175,Castello di Gabbiano 2012 Riserva  (Chianti Classico),"This opens with aromas of sunbaked earth, mature berry, and a hint of grilled herb. The ripe palate delivers dried black cherry, licorice and a hint of coffee while fine-grained tannins give it a firm finish.",15.0,88,4,0.5209882469977638
85810,Rocca di Castagnoli 2013  Chianti Classico,"Made with Sangiovese, 5% Canaiolo and 5% Colorino, this opens with aromas of dark berry, grilled herb, menthol and a whiff of leather. The savory palate doles out juicy cherry, black raspberry, licorice, clove and mocha. Firm but polished tannins and fresh acidity hold it all together. Drink through 2018.",20.0,90,4,0.5208002780153927
110421,Rocca di Castagnoli 2013  Chianti Classico,"Made with Sangiovese, 5% Canaiolo and 5% Colorino, this opens with aromas of dark berry, grilled herb, menthol and a whiff of leather. The savory palate doles out juicy cherry, black raspberry, licorice, clove and mocha. Firm but polished tannins and fresh acidity hold it all together. Drink through 2018.",20.0,90,4,0.5208002780153927
99095,Fattoria Le Pupille 2013  Morellino di Scansano,"This vibrant, sunny wine opens with aromas of blue flower, red berry and a whiff of Mediterranean brush. The elegant palate delivers black cherry, crushed raspberry and hints of white pepper and herbs alongside firm, fine-grained tannins. Enjoy soon to capture the juicy fruit.",20.0,90,4,0.5194530182715691
20360,Tenuta di Nozzole 2012 La Forra Gran Selezione  (Chianti Classico),"Aromas of iris, plum, leather and a whiff of clove lead the nose. The firm, savory palate offers black cherry, red currant, licorice, black pepper and tobacco backed up by assertive, fine-grained tannins. Drink 2016–2022.",48.0,91,4,0.5193998963334621
