,title,description,price,points,cluster_label,cosine_similarity
105,Pull 2013 Chardonnay (Paso Robles),"Poached pears, yellow apples and a touch of butter show on the classic nose of this Chardonnay that holds to steely frame. Very sharp acidity kicks off the sip, where Pink Lady apples and warm vanilla surround a tight minerality. It's both sharp and slightly sweet.",18.0,87,9,0.9789773061688091
591,Vine Cliff 2013 Chardonnay (Los Carneros),"This full-bodied wine has a voluptuous entry that's slightly tropical in pineapple and Asian pear, as well as vanilla-layered oak. The expansive beginning segues smoothly into a higher-wire act of minerality, finishing fleshy and fresh.",40.0,90,9,0.9789773061688091
761,Leaping Horse 2013 Chardonnay (California),"This does a good job of balancing lively pear and apple flavors with dashes of toast and butter. It's medium to full-bodied, dry and has enough crispness to help the flavors linger.",10.0,86,9,0.9789773061688091
845,Chehalem 2013 Ian's Reserve Chardonnay (Willamette Valley),"This is surprisingly light, having dropped significantly in alcohol from the previous vintage. Green-fruit flavors touch on banana and apple, and the wood—31% new and 26% once-used—seems to show a bit of rawness. Give this another couple of years of bottle age before opening.",40.0,87,9,0.9789773061688091
933,Ventana 2013 Chardonnay (Arroyo Seco),"Sea salt, Bosc pear, apple cider, squeezed lemon and shreds of vanilla frame a leaner nose on this wine from mid-Monterey County. The cider element carries to the rather pungent palate, proving quite high-toned and acidic with some minerality, grapefruit peel grip and long-lasting vibrancy on the finish.",22.0,88,9,0.9789773061688091
993,Rutherford Ranch 2013 Chardonnay (Napa Valley),"Creamy and well-integrated, this offers personality and style. The crisp bite of green apple and lemon curd are textured and long-lasting. With its overall balance, it is a fantastically versatile pairing option.",19.0,90,9,0.9789773061688091
1032,Millbrook 2013 Proprietor's Special Reserve Chardonnay (Hudson River Region),"Pronounced notes of butter, cheese and canned cream corn dominate this savory Chardonnay. It's a rather fat, cream-textured wine but sunny tangerine acidity and fresher notes of apple and pear flavors do get a peek through the midpalate.",25.0,84,9,0.9789773061688091
1073,Chime 2013 Chardonnay (California),"Crisp green-apple freshness blends with hints of butter and vanilla for a nicely balanced, un-oaky, medium-bodied wine at a very reasonable price.",13.0,88,9,0.9789773061688091
1172,Consilience 2013 Chardonnay (Santa Barbara County),"This wine's nose begins very steely, with fresh cracked chalk aromas, then allows soft caramel candy, pound cake and white flowers to emerge. The very inviting flavors include apple flesh and skins, fresh cut pineapple and slated nuts, all clinging to a very pithy element that cuts the entire palate.",25.0,89,9,0.9789773061688091
1187,Summers 2013 Stuhlmuller Vineyards Reserve Chardonnay (Alexander Valley),"Floral, this medium-bodied white is creamy and touched by richer notions of pear, pineapple and vanilla, reflective of its warmer appellation in a warm year. French oak (40% of it new) aged the wine for under a year. With a touch of honeysuckle and nutmeg, the minerality is subtle.",32.0,89,9,0.9789773061688091
1441,Balletto 2013 Chardonnay (Russian River Valley),"A blend of three vineyards, all estate, this is a sublime, viscous and somewhat briny wine that exhibits some oak on the nose. With a balance of weight and creaminess, it starts in ginger and nutmeg spiciness on the nose, building on the palate into fresh-cut apple and pear.",28.0,88,9,0.9789773061688091
1443,C'est Bon 2013 Reserve Selection Chardonnay (Oakville),"Waxy apple and lemon pith open this wine, followed by crisp, candied grapefruit. Robust, it finishes dry and balanced. The whole sums up into a full-bodied, rich and lush experience.",35.0,88,9,0.9789773061688091
1453,Domaine Anderson 2013 Walraven Vineyard Chardonnay (Anderson Valley),"Pure butterscotch aromas seem to leap from the glass, yet the flavors are dry and rather reserved, not nearly as obvious as the smell. The balance leans toward tartness, the flavors are lean and the finish lemony.",55.0,88,9,0.9789773061688091
