,title,description,price,points,cluster_label,cosine_similarity
28084,Deutz 2007 Amour de Deutz Brut Rosé  (Champagne),"Crisp red fruit dominates this beautifully crafted wine. Poised and stylish, it exudes sophistication with its bright red currant fruit and delicious acidity. A lively mousse enhances its crisp texture and fine aftertaste. Drink from 2018.",200.0,95,3,0.439830853944664
68677,Bouvet-Ladubay 2014 Saphir Brut Vintage  (Saumur),"This attractive young, fruity wine is crisp, tangy and with delicious freshness. Its floral aroma and ripe pear and melon fruitiness give it a fine rich balance. With a delicious bright aftertaste the wine is ready to drink.",15.0,92,3,0.44863046736460516
46518,Chateau de Pibarnon 2008 Red (Bandol),"This is an elegant and stylish wine that's full of lively acidity, red berry fruitiness and soft tannins. The wine is well integrated, with just a touch of gaminess and bright acidity on the finish. It is ready to drink.",40.0,92,3,0.4331084820186285
48014,Chateau de Pibarnon 2008 Red (Bandol),"This is an elegant and stylish wine that's full of lively acidity, red berry fruitiness and soft tannins. The wine is well integrated, with just a touch of gaminess and bright acidity on the finish. It is ready to drink.",40.0,92,3,0.4331084820186285
65242,Château Rimauresq 2015 Rosé (Côtes de Provence),"This ripe, lively wine is bursting with red fruits. Crisp and clean, it features a light mineral character that gives it tight texture balanced by refreshing raspberry and orange flavors. The aftertaste shines with crisp acidity.",20.0,91,3,0.46294364474360894
92102,Etienne Boileau 2014 Montée de Tonnerre Premier Cru  (Chablis),"Crisp and steely, this is a bright and fruity wine. It has a tight texture cut with acidity and citrus flavors. The wine is lively, packed with fruitiness that has a delicious refreshing aftertaste. Drink from late 2017.",32.0,91,3,0.440593758973841
32762,Domaine de Suremain 2014 Les Crêts Premier Cru  (Mercurey),"This south-facing vineyard has produced a well-balanced wine. The tannins are gentle, enveloped by the juicy red-fruit flavor and the mineral acidity. It is ripe, full of fruit with a crisp, tight aftertaste. Drink from 2017.",39.0,91,3,0.4331132229612157
11308,Mas de Cadenet 2016 Rosé (Côtes de Provence Sainte-Victoire),This is both fruity and deliciously crisp. It has the light touch of the vintage—red fruits attractively balancing with the acidity and the tangy lemon edge. The aftertaste is both fruity and herbal. Drink now.,22.0,90,3,0.5319506714578875
44084,Les Quatre Tours 2015 Classique Rosé (Coteaux d'Aix-en-Provence),"Fruity and crisp, this is a ripe, refreshing wine. Lively acidity sets off the full strawberry and red-currant fruits. The aftertaste continues the fruity theme with tangy orange-zest flavors.",25.0,90,3,0.5208261560960641
64229,Domaine Jas d'Esclans 2016 Rosé (Côtes de Provence),This is a delicious fruity wine with a fine line of acidity that cuts right through the orange and red-currant fruits. It is bright with acidity and just a light mineral edge to give a textured and fruity aftertaste. Drink now.,20.0,90,3,0.5121106653098503
92538,Château Barbanau 2011 L'Instant Rosé (Côtes de Provence),"This is a bright, fresh raspberry-flavored wine. It's fruity and layered with attractive, crisp acidity. A touch of spice accents the finish.",18.0,90,3,0.4804572507404036
1213,Domaine Clos Gautier 2016 Oser Rosé (Côtes de Provence),"This blend of Cinsault, Grenache and Syrah is attractively fruity. It has a crisp texture that gives it a bright character, red-currant fruitiness and intense refreshing acidity. The aftertaste is elegant and fruity. The wine's name (meaning to dare) is an anagram of Rosé. Drink now.",21.0,90,3,0.47095168903914447
116435,Domaine des Terres Dorées 2015 L'Ancien  (Beaujolais),"This is a delicious, ripe and fruity wine that comes from the south of Beaujolais. It has ripe red-berry fruits and soft tannins allied to a juicy acidity that keeps it all fresh. Drink now.",19.0,90,3,0.4688143685783883
31432,Chateau de l'Oiselinière 2012 Les Illustres Sur Lie  (Muscadet Sèvre et Maine),"Lightly wood-aged, this is a smooth and ripe wine. A touch of toast rounds out the fresh fruit flavor of juicy Golden Delicious apple. The wine is dry, crisp and fruity at the end, with bright acidity.",19.0,90,3,0.46697797552056963
7097,Albert Bichot 2013  Saint-Véran,"A crisp wine, this is packed with acidity and fruitiness. It is tangy, tight, full of attractive acidity as well as lively citrus and white fruits. It is ready to drink.",16.0,90,3,0.4553790416230475
21599,Château les Valentines 2013 Rosé (Côtes de Provence),"Obviously a wine to drink on February 14, this is brightly fruity and crisp while showing some good dense flavors. Red fruits push through the citrus and grapefruit acidity to give a full-bodied, ripe wine.",25.0,90,3,0.44659545656515864
79732,Château Barbanau 2014 L'Instant Rosé (Côtes de Provence),"This delicously crisp wine is light and full of fresh citrus and red fruits. It dances out of the glass, bright with acidity. The name says it all—it's ready to drink this instant.",18.0,90,3,0.437361575396944
1214,Domaine Harmonie des Arpents 2016 Rosé (Coteaux Varois en Provence),"This is a ripe, full and fruity wine. It is packed with attractive red-berry fruits and a crisp dry backbone. The acidity and the bright aftertaste make it a fine food rosé. It comes from a small appellation surrounded by the large Côtes de Provence area.",23.0,90,3,0.4358359737299393
74981,Commanderie de la Bargemone 2013 Rosé (Coteaux d'Aix-en-Provence),"This wine has the lightest of rosé colors, so fresh and light and fruity. With crisp acidity, raspberry and red currants, it just dances on the palate.",19.0,89,3,0.5021801850245835
58951,Bret Brothers 2014 Climat En Carementrant  (Pouilly-Fuissé),"At 1,100 feet, this high-altitude vineyard yields a crisp and tangy wine. The brothers, whom Becky Wasserman lists among the Fuissé “revolutionaries,” employ biodynamic practices. The wine has great swathes of bright acidity and a tight, mineral texture. With lively acidity, it is a bright, fruity wine to drink now.",57.0,89,3,0.48458712364804546
