,title,description,price,points,lda_label,5
42379,Williams Selyem 2010 Hirsch Vineyard Pinot Noir (Sonoma Coast),"This expresses the greatness of its vintage and vineyard, offering wave after wave of raspberry and cherry pie flavors, plus notes of red currant, sweet licorice, spicy Dr. Pepper and smoky sandalwood. There's also something exotically briary and wild that intrigues. Even more remarkable is the texture, an amalgam of acids and tannins that rivals any Pinot Noir ever produced in California. It should age for up to 20 years.",75.0,99,5,0.9653791952239914
74643,Von Strasser 2008 Reserve Red (Diamond Mountain District),"As good as the winery's other 2008s are, this wine raises the stakes. It's bone dry, deeply tannic and marked by classic varietal flavors of blackberries, cassis and dark chocolate, with sweet, smoky oak. Almost a food group in itself for its complexity, it's dazzling now for its sheer luxurious deliciousness, yet is guaranteed to develop over at least the next 10 years.",125.0,98,5,0.9608616948637672
36014,Williams Selyem 2010 30th Anniversary Cuvée Estate Vineyard Pinot Noir (Russian River Valley),"This is a Pinot Noir of considerable force. Your first impression is of irrepressible power, with masses of fruit punching through an overlay of tannin and oak. Then the flavors fantail out, suggesting cherries, cola, currants and spices that are rich and complex through the long finish. For all its richness, the wine retains an agreeable delicacy of texture. Comprised of lots selected by winemaker Bob Cabral for this anniversary bottling, it's right up there with Williams Selyem's best 2010 Pinots, and just as ageable. Drink now–2022. The wine is only available as part of a two-pack from the winery for $250; the other bottle is the 2010 Morning Dew Ranch Pinot Noir, from Anderson Valley.",125.0,97,5,0.9709637975398236
73350,Black Coyote 2007 Reserve Cabernet Sauvignon (Atlas Peak),"Tasted blind in a large group of Napa Valley Cabernets, this one stood out for sheer power and authority. It's absolutely delicious, dazzling showing blackberry tart, cherry pie with the sweet, smoky crust, cassis and baking spice flavors, wrapped into wonderfully thick, fine tannins. Pure California fruit, but dry, balanced and nuanced. A classic, but high-alcohol haters will find plenty to complain about. Drink now–2020.",85.0,97,5,0.9709610403156393
114378,Merry Edwards 2007 Meredith Estate Pinot Noir (Russian River Valley),"A splendid, near-perfect Pinot, although it's very young and will benefit from time in the bottle. Few Pinots offer richer, more massive flavors. Just explodes on the palate with raspberries, cherries, persimmons, Dr. Pepper cola, mocha and cinnamon spices, yet the tannin-acid structure keeps it all balanced. A joy to drink as it warms and changes in the glass. Now–2014.",54.0,97,5,0.962484214891321
81484,Failla 2010 Occidental Ridge Vineyard Pinot Noir (Sonoma Coast),"This is an astonishingly good Pinot Noir that immediately shows the Sonoma Coast virtues of dryness, acidity, firm minerality, complexity and age worthiness. Flavors abound, with dominating notes of sour cherry, persimmon, cinnamon spice and sweet oak. It's rich and refined, pure, and a great expression of the cool 2010 vintage. Drink now–2020.",60.0,97,5,0.9624815826269955
74117,Krutz 2006 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley),"This is really a spectacular wine. It's hard to say why it's so superior to Krutz's 2005 bottling, but it's richer and more elegant in every respect. Combines immense power with great finesse. The refined essence of blackberries, black currants and spices thrills the palate, accented with the most beautiful coating of smoky oak. A great achievement that should develop in the bottle through 2018.",70.0,97,5,0.9608644931964497
25564,Joseph Swan Vineyards 2007 Trenton Estate Vineyard Pinot Noir (Russian River Valley),"An awesome Pinot Noir—it's hard to find words to describe its beauty. It's bone dry and rich in stimulating acidity, and the cherry and raspberry fruit flavors have an earthy, mushroomy quality that grounds the wine and gives it a real sense of terroir. Shows the fleshy attractions of the amazing '07 vintage, with an undisputed capacity to age. Now–2017, at least.",52.0,97,5,0.9530132120979032
115016,Semper 2007 Gold Ridge Pinot Noir (Russian River Valley),"An extraordinary wine. It's the essence of Russian River Pinot, squared, a big, concentrated, dramatic wine that never loses sight of elegance. Offers a tapestry of cherry pie with the crust, red currant, cherry liqueur and smoky sandalwood flavors that finish with intricate Indian spices. Drink now–2013.",85.0,97,5,0.9437364007504352
52217,Paul Hobbs 2009 Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Oakville),"This is a pinnacle of the modern style of winemaking in Napa Valley. The tannins are strong but not aggressive. The acidity is just enough to provide balance for the tremendously rich blackberry, black currant, Kahlua and olive flavors. The oak is powerful, but the wine wears it easily. The finish is thoroughly dry, long and spicy. And although the alcohol is high, it's not impossible. You can drink it now, although the tannins could benefit from 6–8 years in the cellar.",275.0,96,5,0.9689583935555561
67957,Foxen 2010 Sea Smoke Pinot Noir (Sta. Rita Hills),"This is the most expensive Pinot Noir Foxen has ever made, and guess what? It's also the winery's best. It bears rich flavors, offering tiers of smoky cherries, red currants, licorice candies, vanilla, sandalwood and spices. What's harder to describe is the sheer beauty of the texture and balance. Containing the explosive richness of a wine like this is a challenge, but winemaker Bill Wathan has managed to bring elegance to its power. The wine is high in alcohol, and it's not advisable to age it beyond 3 or 4 years, but it is incredibly delicious.",85.0,96,5,0.9653784685163407
37391,Reynolds Family Winery 2007 Reserve Cabernet Sauvignon (Stags Leap District),"A big, vital and important Cabernet that deserves a place in the cellar. It hits the mouth with huge tannins that are tight and locked down, yet sweetly ripe. That contradiction persists throughout the fantastically complex blackberry, cherry, currant and mocha flavors. A very fine, superior wine that exemplifies the Stags Leap iron fist in a velvet glove. As delicious as it is, you should hold this Cabernet for a good six years, and it could easily develop for an additional decade.",89.0,96,5,0.965378223819818
25566,Lynmar 2009 Quail Hill Vineyard Summit Pinot Noir (Russian River Valley),"An enormously rich Pinot Nor, stunningly delicious. Hard to imagine a California Pinot offering more opulent notes at such a young age. Dazzles with raspberry and cherry pie filling, vanilla, toast and scads of spices, and feels so soft, so silky, yet finishes so dry. Really a stunner. Should glidepath through the next six years, gradually growing mushroomy.",70.0,96,5,0.9653770922516343
