,title,description,price,points,cluster_label,cosine_similarity
45,Casa Silva 2008 Gran Reserva Petit Verdot (Colchagua Valley),"This is much different than Casa Silva's 2009 Petit Verdot, which was tasted in the same flight. The '08 is more hard, spicy and tarry, with a leafy, herbal aroma, plus some grittiness. The palate feels snappy, with a can't-miss saltiness. The finish is long in length but short on fruit, with a raw feel.",22.0,85,6,0.9960939822705477
161,Stoneleigh 2008 Sauvignon Blanc (Marlborough),"The Stoneleigh style traditionally favors ripeness over herbaceousness, and the 2008 holds true to form, offering up grapefruit and nectarine aromas and an appealing blend of citrus and stone-fruit flavors. It's plump and round, yet finishes fresh. Good as an apéritif or with light dishes.",19.0,88,6,0.9960939822705477
236,Goats do Roam Wine Co. 2008 Goat-Roti Syrah-Viognier (Coastal Region),"A good value, this is an easy-pleasing Syrah with vibrant notes of red plum, cherry and blueberry. Fine, dusty tannins reminiscent of cocoa powder and dried crushed berries stay after swallow alongside a hint of sweet smoke flavor.",20.0,89,6,0.9960939822705477
241,Algodon 2008 Estate Blend Gran Reserva Red,"A blend of 50% Malbec with Cabernet, Syrah and Merlot that's lightly minty and full of tobacco, pepper and spicy aromas. Feels a bit clampy and tannic, with oaky, herbal flavors of plum and sweet berry. Shows a hint of green and drying tannins on the finish.",37.0,89,6,0.9960939822705477
246,Kaiken 2008 Corte Malbec-Bonarda-Petit Verdot Red (Mendoza),"For an under-$15 red blend, Corte has it going on. It's rich and full, almost syrupy on the nose, with lots of oak, ink and vanilla. Shows power and packs a punch, with dark berry, chocolate and spicy flavors. A little tannic and scratchy, but with structure and framework to spare. Malbec (80%), with Bonarda and Petit Verdot.",14.0,89,6,0.9960939822705477
284,Otto's Constant Dream 2008 Syrah (Hawke's Bay),"This wine is light in color, but still packs a mouthful of flavor. It's peppery and meaty upfront, filled out on the midpalate by tart fruit that verges on cranberry in flavor. Pretty rather than potent; drink now-2014.",18.0,87,6,0.9960939822705477
299,Cono Sur 2008 Visión Gewürztraminer (Casablanca Valley),"Frosted aromas of orange creamsicle, lychee and melon give this an elevated, unique sort of bouquet. Among Chilean Gewürztraminers, this is one of the more expressive ones you'll find. Pineapple, mango and other tropical flavors are pleasant, while the feel is forward and fun. Drink this summer with fish and salads.",15.0,86,6,0.9960939822705477
356,Aresti 2008 Estate Selection Sauvignon Blanc (Curicó Valley),"On the plump but balanced side, with a perfumed nose that's almost sweet for SB. In the mouth, it's fairly lively and lifted, with nectarine and melon flavors that morph into pink grapefruit on the finish. Decent quality; will get the job done.",13.0,85,6,0.9960939822705477
696,Manyana 2008 Tempranillo (Cariñena),"Aromas of red licorice candy and raspberry are fruity, forward and clean. The palate is more than competent and balanced, with creamy strawberry and raspberry flavors. The finish is short but easy, and for the price that's all you can ask for.",9.0,87,6,0.9960939822705477
711,Quinta do Sagrado 2008 VT '08 Red (Douro),"This mature wine has a soft, smooth character and ripe fruit. With its red-berry flavors and gentle tannins, it's very ready to drink. The blend is dominated by Touriga Nacional from an estate at the heart of the Douro vineyards in Pinhão.",32.0,90,6,0.9960939822705477
