,title,description,price,points,cluster_label,cosine_similarity
40688,Cobb 2012 Diane Cobb Coastlands Vineyard Pinot Noir (Sonoma Coast),"Named for winemaker Ross Cobb's late mother, who more than 20 years ago planted the Coastlands Vineyards' dry-farmed vines—some of the oldest in the region—this exquisitely distinctive wine celebrates all that is extreme and remarkable about the marriage of site, style and variety. Offering bay laurel in abundance, it has plenty of body to remain vibrant and complex, marked entirely in forest floor and heady allspice, with a nuance of cherry and white pepper on the finish.",85.0,97,7,0.9706802810105034
42803,Wayfarer 2012 The Traveler Pinot Noir (Fort Ross-Seaview),"From an estate block planted to a mysterious suitcase clone, this is an insanely memorable and indelible Pinot. High in acidity, it discloses a touch of cedar on the back palate, richly luxurious and just aching for wild Sonoma duck adorned in a cherry reduction sauce. Cherry pit, berry, lavender and violet play on the nose and tongue, infusing the wine with a playfulness balanced by power.",150.0,97,7,0.9706802810105034
50176,Ken Wright 2012 Abbott Claim Vineyard Pinot Noir,"From first sniff this exquisite wine grabs you and won't let go. Brambly berries, redolent with rich umami notes of spice and pine needle cascade into a wine densely packed with fruit and herbs. It lingers, opens and becomes more and more expressive, with soil-generated flavors of forest floor.",65.0,97,7,0.9706802810105034
28061,Clos de la Tech 2012 Domaine Du Docteur Rodgers Pinot Noir (Santa Cruz Mountains),"This bottling from a winery that uses both the highest of technology and most old school of techniques is incredibly subtle at first, but then come waves of mace, mulberry, forest floor and dried shiitake aromas. The palate starts with sharper herbs and spice, from thyme to nutmeg and allspice, and then the purple flower flavors explode like a bouquet in the mouth. Elderflower touches fly into the finish.",102.0,96,7,0.9706802810105034
29858,The Eyrie Vineyards 2012 Original Vines Estate Pinot Noir (Dundee Hills),"Separate from the other Original Vines bottling, this is part of the new single-vineyard series, and includes the famed South Block grapes. Lush and fragrant, full-bodied yet in the classic, elegant Eyrie tradition, this bursts with complexity. Bramble, cherries, strawberry preserves, coffee grounds and a hint of root beer come together in a deep, dense and thoroughly delicious wine.",85.0,96,7,0.9706802810105034
38980,Styring 2012 Wit Reserve Estate Pinot Noir (Ribbon Ridge),"The aromatic opening suggests tea and tobacco, while the palate is packed with blackberry, black cherry and cassis fruit. This wine has density and complexity yet it's smooth, superrich, toasty and chocolaty. It manages to retain a sense of finesse along with all that power.",100.0,96,7,0.9706802810105034
40690,Paul Hobbs 2012 Katherine Lindsay Estate Pinot Noir (Russian River Valley),"Still tight, and expertly crafted and structured, this single-vineyard estate wine is meticulous in velvety, plush texture, completely seductive at every angle. Rich red cherry, pomegranate and vanilla improvise against one another without ever missing a beat, finishing in fully integrated flavor. Drink now through 2022.",85.0,96,7,0.9706802810105034
42807,Wayfarer 2012 Golden Mean Pinot Noir (Fort Ross-Seaview),"Crafted from estate-grown fruit—a marriage of Pommard and Swan clones—Golden Mean comes from three distinct vineyard blocks, the Pommard fermented whole-cluster. It opens with dark, ripe layers of lush cherry-vanilla, the wine concentrated and rich in oak yet balanced in acidity. On the finish is a mix of leather, licorice and wild herb. Tuck it away through 2020–2022.",115.0,96,7,0.9706802810105034
50177,Ken Wright 2012 Freedom Hill Vineyard Pinot Noir (Willamette Valley),"The Freedom Hill selection from Ken Wright has never been better than this exceptionally rich, dark and dense Pinot Noir. Black cherry, smoke, earth and chocolate intertwine in a remarkably smooth, long, complex and extended finish. A sensational wine to enjoy right now.",65.0,96,7,0.9706802810105034
71401,Domaine Drouhin Oregon 2012 Édition Limitée Pinot Noir (Dundee Hills),"The winery's Édition Limitée is a block selection, ripe, rich and beautifully rounded out. It's totally full bodied without becoming jammy, a lush compote of berries, cherries, citrus oil and refined acids that conjure up ripe pineapple juice. A long, lightly smoky finish seems to go on for endless minutes. Drink now through 2030.",85.0,96,7,0.9706802810105034
28078,Clos de la Tech 2012 Domaine Lois Louise Cote Sud Pinot Noir (Santa Cruz Mountains),"Quite dark in the glass, this bottling from tech power couple T.J. and Valeta Rodgers offers rich aromas of dried Mission fig, elderberry and black cherry, along with clay, loam and purple flowers. There is an impressive, almost muddy thickness to the palate, without being sweet or rich at all, showing flavors thyme, dill, mint and lavender against a core of dark red fruit.",82.0,95,7,0.9706802810105034
29864,Shea 2012 Shea Vineyard Homer Pinot Noir (Willamette Valley),"Homer is the estate reserve, wood-tank fermented and blended from the winemaker's best barrels. Aromatic and toasty, it takes many hours to open fully, revealing a dense core of ripe cherry fruit wrapped in a mélange of tasty, toasty barrel flavors. Along with the gorgeous fruit comes a cavalcade of chocolate, caramel and buttered nuts. Drink now through 2020.",86.0,95,7,0.9706802810105034
