,title,description,price,points,cluster_label,cosine_similarity
282,Socré 2006 Nebbiolo (Langhe),Here's a fun and slightly less formal expression of Nebbiolo (especially when compared to the great wines of Barbaresco and Barolo) that offers tight fruit nuances of white cherry and forest berry backed by light shadings of spice and smoke.,20.0,87,4,0.9841189969961116
283,Boffa 2006 Nebbiolo (Langhe),"Aged 12 months in large oak casks, this bright Nebbiolo offers pretty aromas of small berry, tar, licorice and cigar smoke backed by tight intensity and structure. Pair this powerful wine with braised quail or pork tenderloin.",18.0,87,4,0.9841189969961116
403,Bellavista 2006 Gran Cuvée Pas Operé Sparkling (Franciacorta),"From one of Franciacorta's leading producers, Gran Cuvée Pas Operé offers an enticing fragrance of acacia flower, white flowers and beeswax. The creamy palate delivers apple, nut, spice, thyme and sage along with fine, persistent effervescence.",50.0,92,4,0.9841189969961116
807,Le Buche 2006 Giuseppe Olivi Memento Red (Toscana),"Le Buche is an interesting winery to watch, and its various Tuscan blends show great promise. Memento is equal parts Sangiovese and Syrah with a soft, velvety texture and a bright berry finish.",45.0,90,4,0.9841189969961116
869,Fabiano 2006 Argillaia  (Lugana),"Here's a Trebbiano-based wine from the Lake Garda area in northern Italy that delivers smooth consistency and expressive notes of stone fruit, citrus, honey and crushed stone. The wine would pair well with lake fish or vegetable dishes.",17.0,85,4,0.9841189969961116
870,Vinosia 2006 Vecchie Vigne  (Primitivo di Manduria),"Packaged in a heavy, oversized black bottle, this brawny wine delivers power, bulging muscle and aromas that exaggerate in every way possible. The most noticeable feature (so noticeable, it knocks you in the face) is the wood element that comes off as fresh carpentry or wood shavings. The wine is heavy, syrupy and sweet tasting.",48.0,85,4,0.9841189969961116
896,Benanti 2006 Edèlmio White (Sicilia),"Edèlmio is a sophisticated and toasty blend of Carricante and Chardonnay with fragrant aromas of stone fruit, peach, mineral, almond and freshly chopped pear. The wine is broad and generous in terms of its mouthfeel and would make a perfect companion to swordfish with mint and roasted eggplant.",26.0,88,4,0.9841189969961116
897,Caruso & Minini 2006 Terre di Giumara Syrah (Sicilia),"Here's a Syrah with bursting aromas of mature blueberry, cherry, spice and smoked bacon. The wine is full, round and generous with a supple feel and soft concentration. Pair it with lamb or roasted pork.",14.0,88,4,0.9841189969961116
952,Vinai dell'Abbate 2006 Ribolla Gialla (Colli Orientali del Friuli),"Grassy and tonic with background shadings of white flower and stone fruit, this Ribolla Gialla offers aromas of white peach, kiwi and subtle hints of exotic fruit. The wine is crisp and lean in the mouth.",19.0,85,4,0.9841189969961116
1003,Carpineto 2006 Sant'Ercolano  (Vino Nobile di Montepulciano),"Black currant, bell pepper and leather aromas lead the way on this blend of Sangiovese and Cabernet Sauvignon. The dense palate delivers ripe black cherry, grilled pepper, mocha and cracked black pepper alongside bracing tannins.",70.0,90,4,0.9841189969961116
