,title,description,price,points,cluster_label,cosine_similarity
31728,Tenuta San Guido 2012 Sassicaia  (Bolgheri Sassicaia),"One of Italy's most iconic bottlings, the 2012 Sassicaia is drop-dead gorgeous. A blend of 85% Cabernet Sauvignon and 15% Cabernet Franc, it boasts sensations of blue flowers, cedar, juicy red currants, ripe raspberries, white pepper and a balsamic note. Structured, radiant and loaded with finesse, it delivers everything you'd expect from a world-class wine and more. Drink 2018–2032.",235.0,99,0,0.9993464061152247
14184,Altesino 2012 Montosoli  (Brunello di Montalcino),"Balancing power and grace, this wine delivers alluring aromas and flavors of ripe black cherry, raspberry compote, grilled herb, licorice and tar. Vibrant acidity and firm, velvety tannins provide freshness and structure, while a hint of pipe tobacco closes the lingering finish. Drink 2020–2032.",125.0,97,0,0.9993464061152247
31730,Marchesi Antinori 2012 Solaia Red (Toscana),"This stunning expression of Solaia opens with ample aromas of exotic spices, tilled soil, mature black-skinned fruit and an underlying whiff of fragrant blue flowers. The vibrant, elegantly structured palate doles out high-toned black cherry, ripe blackberry, white pepper, cinnamon, clove and Mediterranean herbs alongside a backbone of firm, polished tannins and bright acidity. Drink 2017–2032.",325.0,97,0,0.9993464061152247
4065,Giuseppe Rinaldi 2012 Brunate  (Barolo),"Multifaceted aromas of rose, iris, leather, cranberry, truffle and the barest hint of game lead the nose. The radiant palate offers creamy strawberry, ripe red cherry, orange zest, baking spice, dried herb and tobacco alongside firm but polished tannins. Fresh acidity provides balance while a mineral vein energizes the finish. With its smooth texture, it's already tempting but hold for even more complexity. Drink 2018–2026.",146.0,96,0,0.9993464061152247
14197,Le Chiuse 2012  Brunello di Montalcino,"Dark-skinned berry, forest floor, pipe tobacco, new leather and balsamic notes float out of the glass. On the elegantly structured palate, taut, polished tannins and vibrant acidity frame ripe red cherry, exotic spice and aromatic herb flavors. A lingering star anise note announces the close. Impeccably balanced and loaded with class, it's still young and needs time to fully develop. Drink 2022–2037.",65.0,96,0,0.9993464061152247
14206,Biondi Santi 2012  Brunello di Montalcino,"Underbrush, ripe berry, new leather and Mediterranean herb aromas slowly take shape in the glass. Showing youthful tension, the vibrant palate delivers red cherry, pomegranate, white pepper and pipe tobacco notes framed by bright acidity and taut, refined tannins. It already shows great balance and finesse but is still young and tight. Drink 2022–2035.",199.0,96,0,0.9993464061152247
48619,Feudi di San Gregorio 2012 Patrimo Merlot (Campania),"This pure expression of Merlot opens with enticing scents of red woodland berry, crushed flower, smoke and exotic incense. The silky, structured palate boasts a range of flavors, including juicy wild cherry, raspberry jam, licorice, tobacco, vanilla and cinnamon, while velvety tannins offer seamless, polished support. It's already elegant and thoroughly delicious, but it will age well too. Drink 2018–2028.",105.0,96,0,0.9993464061152247
53676,Le Potazzine 2012  Brunello di Montalcino,"Fresh and full of finesse, this radiant red offers rose, forest floor, woodland berry, new leather and pipe tobacco scents. The palate delivers juicy red cherry, crushed raspberry, wild herb and white pepper notes, finishing on star anise. Taut, refined tannins and bright acidity give it intensity, lift and balance. Give it time to develop to its full potential. Drink 2020–2032.",85.0,96,0,0.9993464061152247
53677,Baricci 2012  Brunello di Montalcino,"Enticing perfumed berry, violet, new leather and a truffle scents emerge in this textbook Brunello. On the savory, full-bodied palate, licorice, clove and chopped herb flavors accent a juicy core of ripe black cherry fruit. Firm, refined tannins provide structure. It's already tempting but hold for even more complexity. Drink 2020–2032.",50.0,96,0,0.9993464061152247
321,Bel Colle 2012 Simposio  (Barolo),"Enticing scents of ripe berry, underbrush, grilled herb and eucalyptus mingle together along with an underlying fragrance of rose petal. Elegant and fresh, the impeccably balanced palate delivers tart red cherry, cake spice, white pepper and mineral nuances alongside polished tannins. Drink 2018–2028.",60.0,95,0,0.9993464061152247
4067,Massolino 2012 Parafada  (Barolo),"95   Massolino 2012 Parafada (Barolo). A textbook Barolo, this opens with scents of mature berry, leather, underbrush, tobacco and an elegant trace of fragrant blue flower. The well-structured palate delivers succulent black cherry, crushed raspberry, cinnamon, licorice, clove and mineral alongside a backbone of firm yet refined tannins. Drink 2020–2030.",96.0,95,0,0.9993464061152247
24004,Castello dei Rampolla 2012 d'Alceo Red (Toscana),"Earthy aromas of tilled soil, underbrush, leather, purple flower, cedar and ripe black-skinned berry lead the way on this delicious blend of 85% Cabernet Sauvignon and 15% Petit Verdot. The smooth full-bodied palate doles out juicy blackberry, red currant, licorice, exotic spice, mocha and a hint of game while tightly knit but velvety tannins lend both structure and finesse. It's already compelling but give it time to fully develop. Drink 2018–2027.",242.0,95,0,0.9993464061152247
24639,Le Ragnaie 2012 VV  (Brunello di Montalcino),"Truffle, forest floor, baked plum and cake spice aromas mingle with whiffs of new leather and pipe tobacco on this bold full-bodied red. The enveloping palate seamlessly combines concentration and finesse, doling out fleshy black cherry, crushed raspberry, cinnamon, licorice and mocha alongside big velvety tannins that give the finish nice grip and a polished texture. This will give decades of enjoyment. Drink 2020–2037.",125.0,95,0,0.9993464061152247
29863,Passopisciaro 2012 Contrada R Nerello Mascalese (Terre Siciliane),"Aromas of rose petal, perfumed berry and exotic spice lead the nose. It's radiant, with wonderful intensity and elegance, delivering ripe red cherry, raspberry compote, mineral, licorice, baking spice and a hint of mint alongside a backbone of firm, fine-grained tannins and edgy acidity. Despite the full structure and youthful tension, it has a remarkably silky, supple texture. Drink 2018–2032.",60.0,95,0,0.9993464061152247
29871,Passopisciaro 2012 Contrada P Nerello Mascalese (Terre Siciliane),"Layered fragrances suggest perfumed berry, orange zest, crushed wild flower, baking spice and tobacco. The smooth, full-bodied palate delivers a great depth of flavors that include creamy cherry, juicy raspberry, thyme, mint, cocoa and energizing mineral. It's superbly balanced with fresh acidity and velvety tannins. Drink 2015–2024.",80.0,95,0,0.9993464061152247
